country,unit,window_start,arm,observation,temp_form,rain_lag,train_frac,structure,aic_climate,aic_constant,delta_aic,climate_wins,weeks,cases
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,nb,briere,7,0.75,hostvector,278.9473,279.7719,-0.8246,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,nb,briere,7,0.75,hostvector,278.9473,279.7719,-0.8246,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,nb,briere,7,0.75,seir,248.3847,264.4235,-16.0388,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,nb,briere,7,0.75,seir,248.3847,264.4235,-16.0388,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,nb,loglinear,3,1.0,hostvector,332.1562,357.1256,-24.9694,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,nb,loglinear,3,1.0,hostvector,332.1562,357.1256,-24.9694,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,nb,loglinear,3,1.0,seir,323.328,342.7849,-19.4569,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,nb,loglinear,3,1.0,seir,323.328,342.7849,-19.4569,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,nb,loglinear,3,0.75,hostvector,259.4064,279.7719,-20.3655,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,nb,loglinear,3,0.75,hostvector,259.4064,279.7719,-20.3655,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,nb,loglinear,3,0.75,seir,246.2899,264.4235,-18.1336,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,nb,loglinear,3,0.75,seir,246.2899,264.4235,-18.1336,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,nb,loglinear,5,1.0,hostvector,351.4782,357.1256,-5.6474,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,nb,loglinear,5,1.0,hostvector,351.4782,357.1256,-5.6474,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,nb,loglinear,5,1.0,seir,334.8408,342.7849,-7.944,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,nb,loglinear,5,1.0,seir,334.8408,342.7849,-7.944,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,nb,loglinear,5,0.75,hostvector,269.9147,279.7719,-9.8572,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,nb,loglinear,5,0.75,hostvector,269.9147,279.7719,-9.8572,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,nb,loglinear,5,0.75,seir,246.6114,264.4235,-17.8121,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,nb,loglinear,5,0.75,seir,246.6114,264.4235,-17.8121,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,nb,loglinear,7,1.0,hostvector,354.3229,357.1256,-2.8027,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,nb,loglinear,7,1.0,hostvector,354.3229,357.1256,-2.8027,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,nb,loglinear,7,1.0,seir,337.9977,342.7849,-4.7871,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,nb,loglinear,7,1.0,seir,337.9977,342.7849,-4.7871,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,nb,loglinear,7,0.75,hostvector,269.7237,279.7719,-10.0482,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,nb,loglinear,7,0.75,hostvector,269.7237,279.7719,-10.0482,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,nb,loglinear,7,0.75,seir,246.1789,264.4235,-18.2446,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,nb,loglinear,7,0.75,seir,246.1789,264.4235,-18.2446,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,poisson,briere,3,1.0,hostvector,393.1967,481.6704,-88.4738,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,poisson,briere,3,1.0,hostvector,393.1967,481.6704,-88.4738,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,poisson,briere,3,1.0,seir,377.8054,457.8964,-80.0909,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,poisson,briere,3,1.0,seir,377.8054,457.8964,-80.0909,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,poisson,briere,3,0.75,hostvector,306.7426,370.507,-63.7644,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,poisson,briere,3,0.75,hostvector,306.7426,370.507,-63.7644,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,poisson,briere,3,0.75,seir,276.0429,344.0466,-68.0037,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,poisson,briere,3,0.75,seir,276.0429,344.0466,-68.0037,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,poisson,briere,5,1.0,hostvector,459.7798,481.6704,-21.8906,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,poisson,briere,5,1.0,hostvector,459.7798,481.6704,-21.8906,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,poisson,briere,5,1.0,seir,435.5525,457.8964,-22.3438,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,poisson,briere,5,1.0,seir,435.5525,457.8964,-22.3438,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,poisson,briere,5,0.75,hostvector,340.0824,370.507,-30.4247,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,poisson,briere,5,0.75,hostvector,340.0824,370.507,-30.4247,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,poisson,briere,5,0.75,seir,278.7835,344.0466,-65.2631,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,poisson,briere,5,0.75,seir,278.7835,344.0466,-65.2631,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,poisson,briere,7,1.0,hostvector,480.0227,481.6704,-1.6477,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,poisson,briere,7,1.0,hostvector,480.0227,481.6704,-1.6477,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,poisson,briere,7,1.0,seir,453.0643,457.8964,-4.8321,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,poisson,briere,7,1.0,seir,453.0643,457.8964,-4.8321,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,poisson,briere,7,0.75,hostvector,343.2012,370.507,-27.3059,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,poisson,briere,7,0.75,hostvector,343.2012,370.507,-27.3059,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,poisson,briere,7,0.75,seir,278.0997,344.0466,-65.9469,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,poisson,briere,7,0.75,seir,278.0997,344.0466,-65.9469,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,poisson,loglinear,3,1.0,hostvector,389.1988,481.6704,-92.4717,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,poisson,loglinear,3,1.0,hostvector,389.1988,481.6704,-92.4717,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,poisson,loglinear,3,1.0,seir,373.5163,457.8964,-84.38,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,poisson,loglinear,3,1.0,seir,373.5163,457.8964,-84.38,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,poisson,loglinear,3,0.75,hostvector,300.5302,370.507,-69.9769,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,poisson,loglinear,3,0.75,hostvector,300.5302,370.507,-69.9769,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,poisson,loglinear,3,0.75,seir,272.0649,344.0466,-71.9817,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,poisson,loglinear,3,0.75,seir,272.0649,344.0466,-71.9817,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,poisson,loglinear,5,1.0,hostvector,444.5491,481.6704,-37.1213,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,poisson,loglinear,5,1.0,hostvector,444.5491,481.6704,-37.1213,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,poisson,loglinear,5,1.0,seir,416.3179,457.8964,-41.5785,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,poisson,loglinear,5,1.0,seir,416.3179,457.8964,-41.5785,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,poisson,loglinear,5,0.75,hostvector,317.9399,370.507,-52.5672,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,poisson,loglinear,5,0.75,hostvector,317.9399,370.507,-52.5672,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,poisson,loglinear,5,0.75,seir,273.3404,344.0466,-70.7062,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,poisson,loglinear,5,0.75,seir,273.3404,344.0466,-70.7062,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,poisson,loglinear,7,1.0,hostvector,458.9034,481.6704,-22.7671,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,poisson,loglinear,7,1.0,hostvector,458.9034,481.6704,-22.7671,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,poisson,loglinear,7,1.0,seir,428.0869,457.8964,-29.8095,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,poisson,loglinear,7,1.0,seir,428.0869,457.8964,-29.8095,1,41,1618.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,poisson,loglinear,7,0.75,hostvector,317.999,370.507,-52.508,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,poisson,loglinear,7,0.75,hostvector,317.999,370.507,-52.508,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,as_run,poisson,loglinear,7,0.75,seir,271.9467,344.0466,-72.1,1,31,1387.0
BOLIVIA,SANTA CRUZ,2020-08-16,thorough,poisson,loglinear,7,0.75,seir,271.9467,344.0466,-72.1,1,31,1387.0
BRAZIL,BRAZIL,2014-11-30,as_run,nb,briere,3,1.0,hostvector,876.8361,890.6948,-13.8586,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,thorough,nb,briere,3,1.0,hostvector,876.8702,890.6948,-13.8246,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,as_run,nb,briere,3,1.0,seir,897.6698,939.4764,-41.8066,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,thorough,nb,briere,3,1.0,seir,897.2922,939.4764,-42.1842,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,as_run,nb,briere,3,0.75,hostvector,679.6217,679.7741,-0.1523,1,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,thorough,nb,briere,3,0.75,hostvector,679.6017,679.7741,-0.1724,1,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,as_run,nb,briere,3,0.75,seir,701.6435,706.9118,-5.2682,1,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,thorough,nb,briere,3,0.75,seir,701.5836,706.9118,-5.3282,1,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,as_run,nb,briere,5,1.0,hostvector,881.3671,890.6948,-9.3277,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,thorough,nb,briere,5,1.0,hostvector,881.3922,890.6948,-9.3026,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,as_run,nb,briere,5,1.0,seir,913.7689,939.4764,-25.7075,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,thorough,nb,briere,5,1.0,seir,913.6586,939.4764,-25.8178,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,as_run,nb,briere,5,0.75,hostvector,683.4337,679.7741,3.6596,0,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,thorough,nb,briere,5,0.75,hostvector,683.4337,679.7741,3.6596,0,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,as_run,nb,briere,5,0.75,seir,712.7499,706.9118,5.8382,0,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,thorough,nb,briere,5,0.75,seir,710.6739,706.9118,3.7621,0,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,as_run,nb,briere,7,1.0,hostvector,891.8399,890.6948,1.1451,0,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,thorough,nb,briere,7,1.0,hostvector,891.8069,890.6948,1.1121,0,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,as_run,nb,briere,7,1.0,seir,934.55,939.4764,-4.9264,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,thorough,nb,briere,7,1.0,seir,934.537,939.4764,-4.9395,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,as_run,nb,briere,7,0.75,hostvector,680.9462,679.7741,1.1721,0,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,thorough,nb,briere,7,0.75,hostvector,682.0475,679.7741,2.2734,0,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,as_run,nb,briere,7,0.75,seir,706.2613,706.9118,-0.6505,1,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,thorough,nb,briere,7,0.75,seir,705.9977,706.9118,-0.914,1,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,as_run,nb,loglinear,3,1.0,hostvector,873.0839,890.6948,-17.6109,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,thorough,nb,loglinear,3,1.0,hostvector,873.0846,890.6948,-17.6102,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,as_run,nb,loglinear,3,1.0,seir,880.5849,939.4764,-58.8915,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,thorough,nb,loglinear,3,1.0,seir,880.5813,939.4764,-58.8951,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,as_run,nb,loglinear,3,0.75,hostvector,665.5736,679.7741,-14.2004,1,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,thorough,nb,loglinear,3,0.75,hostvector,665.5737,679.7741,-14.2004,1,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,as_run,nb,loglinear,3,0.75,seir,668.4272,706.9118,-38.4846,1,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,thorough,nb,loglinear,3,0.75,seir,668.3125,706.9118,-38.5993,1,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,as_run,nb,loglinear,5,1.0,hostvector,869.6501,890.6948,-21.0447,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,thorough,nb,loglinear,5,1.0,hostvector,869.6503,890.6948,-21.0445,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,as_run,nb,loglinear,5,1.0,seir,874.4783,939.4764,-64.9981,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,thorough,nb,loglinear,5,1.0,seir,874.4783,939.4764,-64.9981,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,as_run,nb,loglinear,5,0.75,hostvector,664.3431,679.7741,-15.431,1,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,thorough,nb,loglinear,5,0.75,hostvector,664.3431,679.7741,-15.431,1,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,as_run,nb,loglinear,5,0.75,seir,667.4724,706.9118,-39.4394,1,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,thorough,nb,loglinear,5,0.75,seir,667.4725,706.9118,-39.4392,1,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,as_run,nb,loglinear,7,1.0,hostvector,870.9259,890.6948,-19.7689,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,thorough,nb,loglinear,7,1.0,hostvector,870.8217,890.6948,-19.8731,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,as_run,nb,loglinear,7,1.0,seir,875.7195,939.4764,-63.7569,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,thorough,nb,loglinear,7,1.0,seir,875.7196,939.4764,-63.7568,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,as_run,nb,loglinear,7,0.75,hostvector,666.1793,679.7741,-13.5948,1,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,thorough,nb,loglinear,7,0.75,hostvector,666.1796,679.7741,-13.5945,1,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,as_run,nb,loglinear,7,0.75,seir,669.4125,706.9118,-37.4993,1,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,thorough,nb,loglinear,7,0.75,seir,669.4124,706.9118,-37.4994,1,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,as_run,poisson,briere,3,1.0,hostvector,1467602.6611,1734455.7782,-266853.117,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,thorough,poisson,briere,3,1.0,hostvector,1467589.1309,1734455.6606,-266866.5296,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,as_run,poisson,briere,3,1.0,seir,1753401.3426,2399455.4971,-646054.1544,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,thorough,poisson,briere,3,1.0,seir,1753417.3353,2399531.0385,-646113.7032,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,as_run,poisson,briere,3,0.75,hostvector,1270055.9764,1456911.7939,-186855.8175,1,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,thorough,poisson,briere,3,0.75,hostvector,1270081.5992,1456911.7794,-186830.1803,1,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,as_run,poisson,briere,3,0.75,seir,1624435.8255,1975308.4539,-350872.6284,1,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,as_run,poisson,briere,5,1.0,hostvector,1474081.8583,1734455.7782,-260373.9199,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,thorough,poisson,briere,5,1.0,hostvector,1474178.0829,1734455.6606,-260277.5777,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,as_run,poisson,briere,5,1.0,seir,1856944.6513,2399455.4971,-542510.8458,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,thorough,poisson,briere,5,1.0,seir,1856950.5436,2399531.0385,-542580.4949,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,as_run,poisson,briere,5,0.75,hostvector,1383076.9134,1456911.7939,-73834.8805,1,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,thorough,poisson,briere,5,0.75,hostvector,1383106.869,1456911.7794,-73804.9104,1,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,as_run,poisson,briere,5,0.75,seir,1835087.2191,1975308.4539,-140221.2347,1,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,as_run,poisson,briere,7,1.0,hostvector,1573627.0772,1734455.7782,-160828.701,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,thorough,poisson,briere,7,1.0,hostvector,1573629.1982,1734455.6606,-160826.4624,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,as_run,poisson,briere,7,1.0,seir,2086586.4322,2399455.4971,-312869.0649,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,thorough,poisson,briere,7,1.0,seir,2086568.3706,2399531.0385,-312962.6679,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,as_run,poisson,briere,7,0.75,hostvector,1461610.3153,1456911.7939,4698.5214,0,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,thorough,poisson,briere,7,0.75,hostvector,1473721.414,1456911.7794,16809.6346,0,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,as_run,poisson,briere,7,0.75,seir,1977247.9603,1975308.4539,1939.5065,0,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,as_run,poisson,loglinear,3,1.0,hostvector,1455351.3431,1734455.7782,-279104.435,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,thorough,poisson,loglinear,3,1.0,hostvector,1455352.2159,1734455.6606,-279103.4447,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,as_run,poisson,loglinear,3,1.0,seir,1622466.0598,2399455.4971,-776989.4373,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,thorough,poisson,loglinear,3,1.0,seir,1622468.8758,2399531.0385,-777062.1627,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,as_run,poisson,loglinear,3,0.75,hostvector,1187875.7595,1456911.7939,-269036.0344,1,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,thorough,poisson,loglinear,3,0.75,hostvector,1190130.5921,1456911.7794,-266781.1873,1,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,as_run,poisson,loglinear,3,0.75,seir,1330153.3654,1975308.4539,-645155.0884,1,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,as_run,poisson,loglinear,5,1.0,hostvector,1413775.107,1734455.7782,-320680.6711,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,thorough,poisson,loglinear,5,1.0,hostvector,1413774.3269,1734455.6606,-320681.3337,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,as_run,poisson,loglinear,5,1.0,seir,1538245.6077,2399455.4971,-861209.8893,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,thorough,poisson,loglinear,5,1.0,seir,1538245.1654,2399531.0385,-861285.8731,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,as_run,poisson,loglinear,5,0.75,hostvector,1189119.564,1456911.7939,-267792.2299,1,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,thorough,poisson,loglinear,5,0.75,hostvector,1192575.0083,1456911.7794,-264336.7712,1,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,as_run,poisson,loglinear,5,0.75,seir,1347572.0295,1975308.4539,-627736.4244,1,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,as_run,poisson,loglinear,7,1.0,hostvector,1409393.7491,1734455.7782,-325062.029,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,thorough,poisson,loglinear,7,1.0,hostvector,1410127.2339,1734455.6606,-324328.4267,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,as_run,poisson,loglinear,7,1.0,seir,1533864.4494,2399455.4971,-865591.0476,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,thorough,poisson,loglinear,7,1.0,seir,1533864.8009,2399531.0385,-865666.2376,1,36,1485001.0
BRAZIL,BRAZIL,2014-11-30,as_run,poisson,loglinear,7,0.75,hostvector,1207746.7699,1456911.7939,-249165.024,1,27,1363341.0
BRAZIL,BRAZIL,2014-11-30,as_run,poisson,loglinear,7,0.75,seir,1345797.618,1975308.4539,-629510.8359,1,27,1363341.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,nb,briere,3,1.0,hostvector,445.6119,444.0792,1.5327,0,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,nb,briere,3,1.0,hostvector,445.6119,444.0792,1.5327,0,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,nb,briere,3,1.0,seir,430.965,432.797,-1.832,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,nb,briere,3,1.0,seir,430.965,432.797,-1.832,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,nb,briere,3,0.75,hostvector,337.4596,337.3531,0.1065,0,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,nb,briere,3,0.75,hostvector,337.4596,337.3531,0.1065,0,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,nb,briere,3,0.75,seir,323.9224,321.5113,2.4111,0,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,nb,briere,3,0.75,seir,323.9224,321.5113,2.4111,0,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,nb,briere,5,1.0,hostvector,442.1917,444.0792,-1.8874,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,nb,briere,5,1.0,hostvector,442.1917,444.0792,-1.8874,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,nb,briere,5,1.0,seir,425.033,432.797,-7.764,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,nb,briere,5,1.0,seir,425.033,432.797,-7.764,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,nb,briere,5,0.75,hostvector,340.637,337.3531,3.284,0,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,nb,briere,5,0.75,hostvector,340.637,337.3531,3.284,0,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,nb,briere,5,0.75,seir,325.5024,321.5113,3.9911,0,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,nb,briere,5,0.75,seir,325.5024,321.5113,3.9911,0,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,nb,briere,7,1.0,hostvector,436.5907,444.0792,-7.4885,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,nb,briere,7,1.0,hostvector,436.5907,444.0792,-7.4885,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,nb,briere,7,1.0,seir,420.7357,432.797,-12.0613,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,nb,briere,7,1.0,seir,420.7357,432.797,-12.0613,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,nb,briere,7,0.75,hostvector,339.3583,337.3531,2.0052,0,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,nb,briere,7,0.75,hostvector,339.3583,337.3531,2.0052,0,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,nb,briere,7,0.75,seir,324.1024,321.5113,2.5911,0,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,nb,briere,7,0.75,seir,324.1024,321.5113,2.5911,0,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,nb,loglinear,3,1.0,hostvector,447.134,444.0792,3.0548,0,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,nb,loglinear,3,1.0,hostvector,447.134,444.0792,3.0548,0,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,nb,loglinear,3,1.0,seir,432.6583,432.797,-0.1387,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,nb,loglinear,3,1.0,seir,432.6583,432.797,-0.1387,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,nb,loglinear,3,0.75,hostvector,334.8591,337.3531,-2.494,1,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,nb,loglinear,3,0.75,hostvector,334.8591,337.3531,-2.494,1,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,nb,loglinear,3,0.75,seir,321.8801,321.5113,0.3688,0,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,nb,loglinear,3,0.75,seir,321.8801,321.5113,0.3688,0,26,13505.0
