country,unit,window_start,truth,observation,temp_form,rain_lag,train_frac,structure,params,delta_aic,climate_wins,climate_wins_margin4
HONDURAS,HONDURAS,2018-09-02,no_effect,poisson,loglinear,3,0.75,hostvector_tempmort,alt,-24.947,1,1
HONDURAS,HONDURAS,2018-09-02,no_effect,poisson,loglinear,5,1.0,hostvector,central,-115.604,1,1
HONDURAS,HONDURAS,2018-09-02,no_effect,poisson,loglinear,5,1.0,hostvector,alt,-114.591,1,1
HONDURAS,HONDURAS,2018-09-02,no_effect,poisson,loglinear,5,1.0,seir,central,-128.493,1,1
HONDURAS,HONDURAS,2018-09-02,no_effect,poisson,loglinear,5,1.0,seir,alt,-132.692,1,1
HONDURAS,HONDURAS,2018-09-02,no_effect,poisson,loglinear,5,1.0,hostvector_tempmort,central,-65.178,1,1
HONDURAS,HONDURAS,2018-09-02,no_effect,poisson,loglinear,5,1.0,hostvector_tempmort,alt,-116.794,1,1
HONDURAS,HONDURAS,2018-09-02,no_effect,poisson,loglinear,5,0.75,hostvector,central,-83.206,1,1
HONDURAS,HONDURAS,2018-09-02,no_effect,poisson,loglinear,5,0.75,hostvector,alt,-84.187,1,1
HONDURAS,HONDURAS,2018-09-02,no_effect,poisson,loglinear,5,0.75,seir,central,-88.037,1,1
HONDURAS,HONDURAS,2018-09-02,no_effect,poisson,loglinear,5,0.75,seir,alt,-90.105,1,1
HONDURAS,HONDURAS,2018-09-02,no_effect,poisson,loglinear,5,0.75,hostvector_tempmort,central,-76.154,1,1
HONDURAS,HONDURAS,2018-09-02,no_effect,poisson,loglinear,5,0.75,hostvector_tempmort,alt,-78.557,1,1
HONDURAS,HONDURAS,2018-09-02,no_effect,poisson,loglinear,7,1.0,hostvector,central,-120.504,1,1
HONDURAS,HONDURAS,2018-09-02,no_effect,poisson,loglinear,7,1.0,hostvector,alt,-121.501,1,1
HONDURAS,HONDURAS,2018-09-02,no_effect,poisson,loglinear,7,1.0,seir,central,-112.347,1,1
HONDURAS,HONDURAS,2018-09-02,no_effect,poisson,loglinear,7,1.0,seir,alt,-110.211,1,1
HONDURAS,HONDURAS,2018-09-02,no_effect,poisson,loglinear,7,1.0,hostvector_tempmort,central,-51.402,1,1
HONDURAS,HONDURAS,2018-09-02,no_effect,poisson,loglinear,7,1.0,hostvector_tempmort,alt,-124.656,1,1
HONDURAS,HONDURAS,2018-09-02,no_effect,poisson,loglinear,7,0.75,hostvector,central,-87.781,1,1
HONDURAS,HONDURAS,2018-09-02,no_effect,poisson,loglinear,7,0.75,hostvector,alt,-89.82,1,1
HONDURAS,HONDURAS,2018-09-02,no_effect,poisson,loglinear,7,0.75,seir,central,-83.759,1,1
HONDURAS,HONDURAS,2018-09-02,no_effect,poisson,loglinear,7,0.75,seir,alt,-81.367,1,1
HONDURAS,HONDURAS,2018-09-02,no_effect,poisson,loglinear,7,0.75,hostvector_tempmort,central,-81.074,1,1
HONDURAS,HONDURAS,2018-09-02,no_effect,poisson,loglinear,7,0.75,hostvector_tempmort,alt,-84.184,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,3,1.0,hostvector,central,-109.918,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,3,1.0,hostvector,alt,-109.554,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,3,1.0,seir,central,-113.575,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,3,1.0,seir,alt,-113.22,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,3,1.0,hostvector_tempmort,central,-106.38,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,3,1.0,hostvector_tempmort,alt,-106.57,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,3,0.75,hostvector,central,-27.84,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,3,0.75,hostvector,alt,-28.912,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,3,0.75,seir,central,-20.949,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,3,0.75,seir,alt,-20.755,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,3,0.75,hostvector_tempmort,central,-27.705,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,3,0.75,hostvector_tempmort,alt,-28.802,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,5,1.0,hostvector,central,-88.264,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,5,1.0,hostvector,alt,-84.783,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,5,1.0,seir,central,-95.904,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,5,1.0,seir,alt,-94.064,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,5,1.0,hostvector_tempmort,central,-84.579,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,5,1.0,hostvector_tempmort,alt,-81.855,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,5,0.75,hostvector,central,-10.059,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,5,0.75,hostvector,alt,-10.637,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,5,0.75,seir,central,-5.256,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,5,0.75,seir,alt,-4.016,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,5,0.75,hostvector_tempmort,central,-9.773,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,5,0.75,hostvector_tempmort,alt,-10.332,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,7,1.0,hostvector,central,-53.792,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,7,1.0,hostvector,alt,-40.156,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,7,1.0,seir,central,-82.233,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,7,1.0,seir,alt,-80.92,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,7,1.0,hostvector_tempmort,central,-51.155,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,7,1.0,hostvector_tempmort,alt,-38.646,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,7,0.75,hostvector,central,2.575,0,0
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,7,0.75,hostvector,alt,2.564,0,0
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,7,0.75,seir,central,2.922,0,0
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,7,0.75,seir,alt,3.397,0,0
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,7,0.75,hostvector_tempmort,central,2.773,0,0
HONDURAS,HONDURAS,2018-09-02,climate,nb,briere,7,0.75,hostvector_tempmort,alt,2.729,0,0
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,3,1.0,hostvector,central,-109.957,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,3,1.0,hostvector,alt,-109.636,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,3,1.0,seir,central,-113.324,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,3,1.0,seir,alt,-112.939,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,3,1.0,hostvector_tempmort,central,-106.467,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,3,1.0,hostvector_tempmort,alt,-106.677,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,3,0.75,hostvector,central,-27.683,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,3,0.75,hostvector,alt,-28.763,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,3,0.75,seir,central,-20.61,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,3,0.75,seir,alt,-20.438,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,3,0.75,hostvector_tempmort,central,-27.587,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,3,0.75,hostvector_tempmort,alt,-28.681,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,5,1.0,hostvector,central,-89.819,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,5,1.0,hostvector,alt,-87.014,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,5,1.0,seir,central,-96.588,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,5,1.0,seir,alt,-94.832,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,5,1.0,hostvector_tempmort,central,-86.111,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,5,1.0,hostvector_tempmort,alt,-83.983,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,5,0.75,hostvector,central,-9.869,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,5,0.75,hostvector,alt,-10.492,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,5,0.75,seir,central,-4.957,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,5,0.75,seir,alt,-3.768,1,0
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,5,0.75,hostvector_tempmort,central,-9.606,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,5,0.75,hostvector_tempmort,alt,-10.203,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,7,1.0,hostvector,central,-58.346,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,7,1.0,hostvector,alt,-44.691,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,7,1.0,seir,central,-84.277,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,7,1.0,seir,alt,-83.003,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,7,1.0,hostvector_tempmort,central,-55.57,1,1
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,7,1.0,hostvector_tempmort,alt,363.295,0,0
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,7,0.75,hostvector,central,2.818,0,0
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,7,0.75,hostvector,alt,2.778,0,0
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,7,0.75,seir,central,3.172,0,0
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,7,0.75,seir,alt,3.57,0,0
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,7,0.75,hostvector_tempmort,central,2.98,0,0
HONDURAS,HONDURAS,2018-09-02,climate,nb,loglinear,7,0.75,hostvector_tempmort,alt,2.917,0,0
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,3,1.0,hostvector,central,-6036.623,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,3,1.0,hostvector,alt,-6009.34,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,3,1.0,seir,central,-6133.071,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,3,1.0,seir,alt,-6071.9,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,3,1.0,hostvector_tempmort,central,-5813.535,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,3,1.0,hostvector_tempmort,alt,-5826.574,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,3,0.75,hostvector,central,-1774.616,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,3,0.75,hostvector,alt,-1806.406,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,3,0.75,seir,central,-1671.263,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,3,0.75,seir,alt,-1615.571,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,3,0.75,hostvector_tempmort,central,-1735.746,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,3,0.75,hostvector_tempmort,alt,-1776.786,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,5,1.0,hostvector,central,-4553.368,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,5,1.0,hostvector,alt,-4332.584,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,5,1.0,seir,central,-4817.527,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,5,1.0,seir,alt,-4717.094,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,5,1.0,hostvector_tempmort,central,-4326.027,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,5,1.0,hostvector_tempmort,alt,-4153.589,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,5,0.75,hostvector,central,-595.779,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,5,0.75,hostvector,alt,-596.932,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,5,0.75,seir,central,-427.517,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,5,0.75,seir,alt,-340.992,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,5,0.75,hostvector_tempmort,central,-548.675,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,5,0.75,hostvector_tempmort,alt,-556.966,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,7,1.0,hostvector,central,-3171.656,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,7,1.0,hostvector,alt,-2530.304,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,7,1.0,seir,central,-4618.729,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,7,1.0,seir,alt,-4567.297,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,7,1.0,hostvector_tempmort,central,-3002.488,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,7,1.0,hostvector_tempmort,alt,-2422.415,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,7,0.75,hostvector,central,-450.797,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,7,0.75,hostvector,alt,-424.62,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,7,0.75,seir,central,-427.535,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,7,0.75,seir,alt,-372.584,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,7,0.75,hostvector_tempmort,central,-415.007,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,briere,7,0.75,hostvector_tempmort,alt,-399.95,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,3,1.0,hostvector,central,-6037.155,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,3,1.0,hostvector,alt,-6012.438,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,3,1.0,seir,central,-6129.228,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,3,1.0,seir,alt,-6068.354,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,3,1.0,hostvector_tempmort,central,-5816.146,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,3,1.0,hostvector_tempmort,alt,-5830.586,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,3,0.75,hostvector,central,-1765.494,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,3,0.75,hostvector,alt,177241.517,0,0
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,3,0.75,seir,central,-1662.353,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,3,0.75,seir,alt,-1608.613,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,3,0.75,hostvector_tempmort,central,-1727.995,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,3,0.75,hostvector_tempmort,alt,301166.565,0,0
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,5,1.0,hostvector,central,-4643.674,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,5,1.0,hostvector,alt,-4445.64,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,5,1.0,seir,central,-4849.658,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,5,1.0,seir,alt,-4751.331,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,5,1.0,hostvector_tempmort,central,-4414.899,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,5,1.0,hostvector_tempmort,alt,-4262.712,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,5,0.75,hostvector,central,-583.995,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,5,0.75,hostvector,alt,206678.322,0,0
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,5,0.75,seir,central,-411.212,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,5,0.75,seir,alt,-326.585,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,5,0.75,hostvector_tempmort,central,325638.283,0,0
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,5,0.75,hostvector_tempmort,alt,245684.189,0,0
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,7,1.0,hostvector,central,-3309.974,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,7,1.0,hostvector,alt,-2663.964,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,7,1.0,seir,central,-4693.302,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,7,1.0,seir,alt,-4641.017,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,7,1.0,hostvector_tempmort,central,-3138.145,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,7,1.0,hostvector_tempmort,alt,-2552.909,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,7,0.75,hostvector,central,-422.413,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,7,0.75,hostvector,alt,277464.028,0,0
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,7,0.75,seir,central,-402.329,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,7,0.75,seir,alt,-351.117,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,7,0.75,hostvector_tempmort,central,-388.25,1,1
HONDURAS,HONDURAS,2018-09-02,climate,poisson,loglinear,7,0.75,hostvector_tempmort,alt,306425.521,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,3,1.0,hostvector,central,2.713,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,3,1.0,hostvector,alt,2.693,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,3,1.0,seir,central,3.004,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,3,1.0,seir,alt,1.161,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,3,1.0,hostvector_tempmort,central,2.593,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,3,1.0,hostvector_tempmort,alt,2.599,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,3,0.75,hostvector,central,1.377,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,3,0.75,hostvector,alt,1.391,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,3,0.75,seir,central,2.006,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,3,0.75,seir,alt,1.948,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,3,0.75,hostvector_tempmort,central,1.118,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,3,0.75,hostvector_tempmort,alt,1.158,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,5,1.0,hostvector,central,3.603,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,5,1.0,hostvector,alt,3.54,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,5,1.0,seir,central,3.832,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,5,1.0,seir,alt,1.983,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,5,1.0,hostvector_tempmort,central,3.479,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,5,1.0,hostvector_tempmort,alt,3.445,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,5,0.75,hostvector,central,1.179,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,5,0.75,hostvector,alt,1.111,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,5,0.75,seir,central,1.532,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,5,0.75,seir,alt,1.53,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,5,0.75,hostvector_tempmort,central,0.95,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,5,0.75,hostvector_tempmort,alt,0.931,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,7,1.0,hostvector,central,1.561,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,7,1.0,hostvector,alt,1.746,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,7,1.0,seir,central,1.431,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,7,1.0,seir,alt,-0.678,1,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,7,1.0,hostvector_tempmort,central,1.408,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,7,1.0,hostvector_tempmort,alt,1.588,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,7,0.75,hostvector,central,1.322,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,7,0.75,hostvector,alt,1.379,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,7,0.75,seir,central,1.835,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,7,0.75,seir,alt,1.676,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,7,0.75,hostvector_tempmort,central,1.037,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,briere,7,0.75,hostvector_tempmort,alt,1.115,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,3,1.0,hostvector,central,2.712,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,3,1.0,hostvector,alt,2.693,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,3,1.0,seir,central,3.004,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,3,1.0,seir,alt,1.161,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,3,1.0,hostvector_tempmort,central,2.589,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,3,1.0,hostvector_tempmort,alt,2.596,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,3,0.75,hostvector,central,1.378,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,3,0.75,hostvector,alt,1.391,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,3,0.75,seir,central,2.012,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,3,0.75,seir,alt,1.952,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,3,0.75,hostvector_tempmort,central,1.12,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,3,0.75,hostvector_tempmort,alt,1.158,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,5,1.0,hostvector,central,3.576,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,5,1.0,hostvector,alt,3.517,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,5,1.0,seir,central,3.824,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,5,1.0,seir,alt,1.963,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,5,1.0,hostvector_tempmort,central,3.442,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,5,1.0,hostvector_tempmort,alt,3.413,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,5,0.75,hostvector,central,1.195,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,5,0.75,hostvector,alt,1.127,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,5,0.75,seir,central,1.533,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,5,0.75,seir,alt,1.531,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,5,0.75,hostvector_tempmort,central,0.966,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,5,0.75,hostvector_tempmort,alt,0.948,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,7,1.0,hostvector,central,1.381,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,7,1.0,hostvector,alt,1.578,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,7,1.0,seir,central,1.254,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,7,1.0,seir,alt,-0.855,1,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,7,1.0,hostvector_tempmort,central,1.211,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,7,1.0,hostvector_tempmort,alt,1.405,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,7,0.75,hostvector,central,1.316,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,7,0.75,hostvector,alt,1.377,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,7,0.75,seir,central,1.833,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,7,0.75,seir,alt,1.667,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,7,0.75,hostvector_tempmort,central,1.027,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,nb,loglinear,7,0.75,hostvector_tempmort,alt,1.109,0,0
JAMAICA,JAMAICA,2019-06-09,no_effect,poisson,briere,3,1.0,hostvector,central,-176.534,1,1
JAMAICA,JAMAICA,2019-06-09,no_effect,poisson,briere,3,1.0,hostvector,alt,-179.888,1,1
JAMAICA,JAMAICA,2019-06-09,no_effect,poisson,briere,3,1.0,seir,central,-152.06,1,1
JAMAICA,JAMAICA,2019-06-09,no_effect,poisson,briere,3,1.0,seir,alt,-141.787,1,1
JAMAICA,JAMAICA,2019-06-09,no_effect,poisson,briere,3,1.0,hostvector_tempmort,central,-189.378,1,1
JAMAICA,JAMAICA,2019-06-09,no_effect,poisson,briere,3,1.0,hostvector_tempmort,alt,-188.863,1,1
JAMAICA,JAMAICA,2019-06-09,no_effect,poisson,briere,3,0.75,hostvector,central,-350.948,1,1
JAMAICA,JAMAICA,2019-06-09,no_effect,poisson,briere,3,0.75,hostvector,alt,-347.998,1,1
JAMAICA,JAMAICA,2019-06-09,no_effect,poisson,briere,3,0.75,seir,central,-308.473,1,1
