country,unit,window_start,truth,observation,temp_form,rain_lag,train_frac,structure,delta_aic,climate_wins,climate_wins_margin4
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,no_effect,poisson,briere,3,1.0,seir,-16.411,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,no_effect,poisson,briere,3,0.75,hostvector,-46.47,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,no_effect,poisson,briere,3,0.75,seir,-38.813,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,no_effect,poisson,briere,5,1.0,hostvector,-39.758,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,no_effect,poisson,briere,5,1.0,seir,-21.335,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,no_effect,poisson,briere,5,0.75,hostvector,-94.077,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,no_effect,poisson,briere,5,0.75,seir,-79.773,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,no_effect,poisson,briere,7,1.0,hostvector,-28.703,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,no_effect,poisson,briere,7,1.0,seir,-16.579,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,no_effect,poisson,briere,7,0.75,hostvector,-41.916,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,no_effect,poisson,briere,7,0.75,seir,-25.905,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,no_effect,poisson,loglinear,3,1.0,hostvector,-32.149,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,no_effect,poisson,loglinear,3,1.0,seir,-17.591,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,no_effect,poisson,loglinear,3,0.75,hostvector,-46.126,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,no_effect,poisson,loglinear,3,0.75,seir,-41.946,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,no_effect,poisson,loglinear,5,1.0,hostvector,-42.667,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,no_effect,poisson,loglinear,5,1.0,seir,-23.16,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,no_effect,poisson,loglinear,5,0.75,hostvector,-95.352,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,no_effect,poisson,loglinear,5,0.75,seir,-94.66,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,no_effect,poisson,loglinear,7,1.0,hostvector,-29.929,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,no_effect,poisson,loglinear,7,1.0,seir,-17.025,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,no_effect,poisson,loglinear,7,0.75,hostvector,-41.918,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,no_effect,poisson,loglinear,7,0.75,seir,-25.126,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,nb,briere,3,1.0,hostvector,-157.508,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,nb,briere,3,1.0,seir,-139.351,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,nb,briere,3,0.75,hostvector,-95.716,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,nb,briere,3,0.75,seir,-87.359,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,nb,briere,5,1.0,hostvector,-129.674,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,nb,briere,5,1.0,seir,-111.341,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,nb,briere,5,0.75,hostvector,-69.033,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,nb,briere,5,0.75,seir,-60.977,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,nb,briere,7,1.0,hostvector,-106.136,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,nb,briere,7,1.0,seir,-92.157,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,nb,briere,7,0.75,hostvector,-45.892,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,nb,briere,7,0.75,seir,-40.804,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,nb,loglinear,3,1.0,hostvector,-155.617,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,nb,loglinear,3,1.0,seir,-139.474,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,nb,loglinear,3,0.75,hostvector,-95.57,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,nb,loglinear,3,0.75,seir,-87.381,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,nb,loglinear,5,1.0,hostvector,-129.595,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,nb,loglinear,5,1.0,seir,-111.674,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,nb,loglinear,5,0.75,hostvector,-68.972,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,nb,loglinear,5,0.75,seir,-61.108,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,nb,loglinear,7,1.0,hostvector,-106.373,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,nb,loglinear,7,1.0,seir,-90.122,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,nb,loglinear,7,0.75,hostvector,-45.942,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,nb,loglinear,7,0.75,seir,-40.2,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,poisson,briere,3,1.0,hostvector,-1596.239,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,poisson,briere,3,1.0,seir,-1524.969,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,poisson,briere,3,0.75,hostvector,-1563.523,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,poisson,briere,3,0.75,seir,-1499.431,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,poisson,briere,5,1.0,hostvector,-473.21,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,poisson,briere,5,1.0,seir,-392.49,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,poisson,briere,5,0.75,hostvector,-438.437,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,poisson,briere,5,0.75,seir,-364.28,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,poisson,briere,7,1.0,hostvector,-70.762,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,poisson,briere,7,1.0,seir,-55.068,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,poisson,briere,7,0.75,hostvector,-139.445,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,poisson,briere,7,0.75,seir,-184.968,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,poisson,loglinear,3,1.0,hostvector,-1600.426,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,poisson,loglinear,3,1.0,seir,-1529.466,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,poisson,loglinear,3,0.75,hostvector,-1568.327,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,poisson,loglinear,3,0.75,seir,-1503.867,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,poisson,loglinear,5,1.0,hostvector,-470.859,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,poisson,loglinear,5,1.0,seir,-393.08,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,poisson,loglinear,5,0.75,hostvector,-437.698,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,poisson,loglinear,5,0.75,seir,-364.898,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,poisson,loglinear,7,1.0,hostvector,-119.431,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,poisson,loglinear,7,1.0,seir,-169.905,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,poisson,loglinear,7,0.75,hostvector,-87.792,True,True
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2021-05-30,climate,poisson,loglinear,7,0.75,seir,-141.398,True,True
ECUADOR,ECUADOR,2015-01-18,no_effect,nb,briere,3,1.0,hostvector,2.439,False,False
ECUADOR,ECUADOR,2015-01-18,no_effect,nb,briere,3,1.0,seir,0.199,False,False
ECUADOR,ECUADOR,2015-01-18,no_effect,nb,briere,3,0.75,hostvector,1.132,False,False
ECUADOR,ECUADOR,2015-01-18,no_effect,nb,briere,3,0.75,seir,-1.058,True,False
ECUADOR,ECUADOR,2015-01-18,no_effect,nb,briere,5,1.0,hostvector,3.022,False,False
ECUADOR,ECUADOR,2015-01-18,no_effect,nb,briere,5,1.0,seir,1.135,False,False
ECUADOR,ECUADOR,2015-01-18,no_effect,nb,briere,5,0.75,hostvector,2.246,False,False
ECUADOR,ECUADOR,2015-01-18,no_effect,nb,briere,5,0.75,seir,0.449,False,False
ECUADOR,ECUADOR,2015-01-18,no_effect,nb,briere,7,1.0,hostvector,3.722,False,False
ECUADOR,ECUADOR,2015-01-18,no_effect,nb,briere,7,1.0,seir,2.547,False,False
ECUADOR,ECUADOR,2015-01-18,no_effect,nb,briere,7,0.75,hostvector,3.717,False,False
ECUADOR,ECUADOR,2015-01-18,no_effect,nb,briere,7,0.75,seir,3.039,False,False
ECUADOR,ECUADOR,2015-01-18,no_effect,nb,loglinear,3,1.0,hostvector,1.778,False,False
ECUADOR,ECUADOR,2015-01-18,no_effect,nb,loglinear,3,1.0,seir,-0.519,True,False
ECUADOR,ECUADOR,2015-01-18,no_effect,nb,loglinear,3,0.75,hostvector,-0.347,True,False
ECUADOR,ECUADOR,2015-01-18,no_effect,nb,loglinear,3,0.75,seir,-2.708,True,False
ECUADOR,ECUADOR,2015-01-18,no_effect,nb,loglinear,5,1.0,hostvector,2.659,False,False
ECUADOR,ECUADOR,2015-01-18,no_effect,nb,loglinear,5,1.0,seir,0.922,False,False
ECUADOR,ECUADOR,2015-01-18,no_effect,nb,loglinear,5,0.75,hostvector,1.24,False,False
ECUADOR,ECUADOR,2015-01-18,no_effect,nb,loglinear,5,0.75,seir,-0.569,True,False
ECUADOR,ECUADOR,2015-01-18,no_effect,nb,loglinear,7,1.0,hostvector,3.585,False,False
ECUADOR,ECUADOR,2015-01-18,no_effect,nb,loglinear,7,1.0,seir,2.552,False,False
ECUADOR,ECUADOR,2015-01-18,no_effect,nb,loglinear,7,0.75,hostvector,3.638,False,False
ECUADOR,ECUADOR,2015-01-18,no_effect,nb,loglinear,7,0.75,seir,3.047,False,False
ECUADOR,ECUADOR,2015-01-18,no_effect,poisson,briere,3,1.0,hostvector,-134.983,True,True
ECUADOR,ECUADOR,2015-01-18,no_effect,poisson,briere,3,1.0,seir,-156.409,True,True
ECUADOR,ECUADOR,2015-01-18,no_effect,poisson,briere,3,0.75,hostvector,-398.975,True,True
ECUADOR,ECUADOR,2015-01-18,no_effect,poisson,briere,3,0.75,seir,-431.103,True,True
ECUADOR,ECUADOR,2015-01-18,no_effect,poisson,briere,5,1.0,hostvector,-12.244,True,True
ECUADOR,ECUADOR,2015-01-18,no_effect,poisson,briere,5,1.0,seir,-30.025,True,True
ECUADOR,ECUADOR,2015-01-18,no_effect,poisson,briere,5,0.75,hostvector,-128.352,True,True
ECUADOR,ECUADOR,2015-01-18,no_effect,poisson,briere,5,0.75,seir,-148.363,True,True
ECUADOR,ECUADOR,2015-01-18,no_effect,poisson,briere,7,1.0,hostvector,-4.453,True,True
ECUADOR,ECUADOR,2015-01-18,no_effect,poisson,briere,7,1.0,seir,3.29,False,False
ECUADOR,ECUADOR,2015-01-18,no_effect,poisson,briere,7,0.75,hostvector,-0.33,True,False
ECUADOR,ECUADOR,2015-01-18,no_effect,poisson,briere,7,0.75,seir,-1.524,True,False
ECUADOR,ECUADOR,2015-01-18,no_effect,poisson,loglinear,3,1.0,hostvector,-309.582,True,True
ECUADOR,ECUADOR,2015-01-18,no_effect,poisson,loglinear,3,1.0,seir,-362.732,True,True
ECUADOR,ECUADOR,2015-01-18,no_effect,poisson,loglinear,3,0.75,hostvector,-594.888,True,True
ECUADOR,ECUADOR,2015-01-18,no_effect,poisson,loglinear,3,0.75,seir,-627.001,True,True
ECUADOR,ECUADOR,2015-01-18,no_effect,poisson,loglinear,5,1.0,hostvector,-114.911,True,True
ECUADOR,ECUADOR,2015-01-18,no_effect,poisson,loglinear,5,1.0,seir,-110.675,True,True
ECUADOR,ECUADOR,2015-01-18,no_effect,poisson,loglinear,5,0.75,hostvector,-224.156,True,True
ECUADOR,ECUADOR,2015-01-18,no_effect,poisson,loglinear,5,0.75,seir,-214.171,True,True
ECUADOR,ECUADOR,2015-01-18,no_effect,poisson,loglinear,7,1.0,hostvector,-59.298,True,True
ECUADOR,ECUADOR,2015-01-18,no_effect,poisson,loglinear,7,1.0,seir,-16.719,True,True
ECUADOR,ECUADOR,2015-01-18,no_effect,poisson,loglinear,7,0.75,hostvector,-42.372,True,True
ECUADOR,ECUADOR,2015-01-18,no_effect,poisson,loglinear,7,0.75,seir,-5.454,True,True
ECUADOR,ECUADOR,2015-01-18,climate,nb,briere,3,1.0,hostvector,-109.93,True,True
ECUADOR,ECUADOR,2015-01-18,climate,nb,briere,3,1.0,seir,-93.531,True,True
ECUADOR,ECUADOR,2015-01-18,climate,nb,briere,3,0.75,hostvector,-48.65,True,True
ECUADOR,ECUADOR,2015-01-18,climate,nb,briere,3,0.75,seir,-44.694,True,True
ECUADOR,ECUADOR,2015-01-18,climate,nb,briere,5,1.0,hostvector,-108.18,True,True
ECUADOR,ECUADOR,2015-01-18,climate,nb,briere,5,1.0,seir,-88.745,True,True
ECUADOR,ECUADOR,2015-01-18,climate,nb,briere,5,0.75,hostvector,-45.619,True,True
ECUADOR,ECUADOR,2015-01-18,climate,nb,briere,5,0.75,seir,-40.515,True,True
ECUADOR,ECUADOR,2015-01-18,climate,nb,briere,7,1.0,hostvector,-100.303,True,True
ECUADOR,ECUADOR,2015-01-18,climate,nb,briere,7,1.0,seir,-82.07,True,True
ECUADOR,ECUADOR,2015-01-18,climate,nb,briere,7,0.75,hostvector,-37.921,True,True
ECUADOR,ECUADOR,2015-01-18,climate,nb,briere,7,0.75,seir,-35.864,True,True
ECUADOR,ECUADOR,2015-01-18,climate,nb,loglinear,3,1.0,hostvector,-109.91,True,True
ECUADOR,ECUADOR,2015-01-18,climate,nb,loglinear,3,1.0,seir,-93.477,True,True
ECUADOR,ECUADOR,2015-01-18,climate,nb,loglinear,3,0.75,hostvector,-48.598,True,True
ECUADOR,ECUADOR,2015-01-18,climate,nb,loglinear,3,0.75,seir,-44.586,True,True
ECUADOR,ECUADOR,2015-01-18,climate,nb,loglinear,5,1.0,hostvector,-108.402,True,True
ECUADOR,ECUADOR,2015-01-18,climate,nb,loglinear,5,1.0,seir,-88.954,True,True
ECUADOR,ECUADOR,2015-01-18,climate,nb,loglinear,5,0.75,hostvector,-45.722,True,True
ECUADOR,ECUADOR,2015-01-18,climate,nb,loglinear,5,0.75,seir,-40.676,True,True
ECUADOR,ECUADOR,2015-01-18,climate,nb,loglinear,7,1.0,hostvector,-100.496,True,True
ECUADOR,ECUADOR,2015-01-18,climate,nb,loglinear,7,1.0,seir,-82.37,True,True
ECUADOR,ECUADOR,2015-01-18,climate,nb,loglinear,7,0.75,hostvector,-38.04,True,True
ECUADOR,ECUADOR,2015-01-18,climate,nb,loglinear,7,0.75,seir,-36.342,True,True
ECUADOR,ECUADOR,2015-01-18,climate,poisson,briere,3,1.0,hostvector,-2856.254,True,True
ECUADOR,ECUADOR,2015-01-18,climate,poisson,briere,3,1.0,seir,-3217.112,True,True
ECUADOR,ECUADOR,2015-01-18,climate,poisson,briere,3,0.75,hostvector,-2801.67,True,True
ECUADOR,ECUADOR,2015-01-18,climate,poisson,briere,3,0.75,seir,-3187.478,True,True
ECUADOR,ECUADOR,2015-01-18,climate,poisson,briere,5,1.0,hostvector,-3190.182,True,True
ECUADOR,ECUADOR,2015-01-18,climate,poisson,briere,5,1.0,seir,-3547.703,True,True
ECUADOR,ECUADOR,2015-01-18,climate,poisson,briere,5,0.75,hostvector,-3137.845,True,True
ECUADOR,ECUADOR,2015-01-18,climate,poisson,briere,5,0.75,seir,-3519.653,True,True
ECUADOR,ECUADOR,2015-01-18,climate,poisson,briere,7,1.0,hostvector,-2657.435,True,True
ECUADOR,ECUADOR,2015-01-18,climate,poisson,briere,7,1.0,seir,-3294.028,True,True
ECUADOR,ECUADOR,2015-01-18,climate,poisson,briere,7,0.75,hostvector,-2656.912,True,True
ECUADOR,ECUADOR,2015-01-18,climate,poisson,briere,7,0.75,seir,-3274.135,True,True
ECUADOR,ECUADOR,2015-01-18,climate,poisson,loglinear,3,1.0,hostvector,-2769.293,True,True
ECUADOR,ECUADOR,2015-01-18,climate,poisson,loglinear,3,1.0,seir,-3151.24,True,True
ECUADOR,ECUADOR,2015-01-18,climate,poisson,loglinear,3,0.75,hostvector,-2711.108,True,True
ECUADOR,ECUADOR,2015-01-18,climate,poisson,loglinear,3,0.75,seir,-3120.348,True,True
ECUADOR,ECUADOR,2015-01-18,climate,poisson,loglinear,5,1.0,hostvector,-3205.709,True,True
ECUADOR,ECUADOR,2015-01-18,climate,poisson,loglinear,5,1.0,seir,-3576.702,True,True
ECUADOR,ECUADOR,2015-01-18,climate,poisson,loglinear,5,0.75,hostvector,-3152.019,True,True
ECUADOR,ECUADOR,2015-01-18,climate,poisson,loglinear,5,0.75,seir,-3544.467,True,True
ECUADOR,ECUADOR,2015-01-18,climate,poisson,loglinear,7,1.0,hostvector,-2642.759,True,True
ECUADOR,ECUADOR,2015-01-18,climate,poisson,loglinear,7,1.0,seir,-3350.405,True,True
ECUADOR,ECUADOR,2015-01-18,climate,poisson,loglinear,7,0.75,hostvector,-2655.404,True,True
ECUADOR,ECUADOR,2015-01-18,climate,poisson,loglinear,7,0.75,seir,-3327.471,True,True
ECUADOR,ECUADOR,2018-11-11,no_effect,nb,briere,3,1.0,hostvector,3.905,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,nb,briere,3,1.0,seir,3.699,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,nb,briere,3,0.75,hostvector,3.939,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,nb,briere,3,0.75,seir,3.368,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,nb,briere,5,1.0,hostvector,3.894,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,nb,briere,5,1.0,seir,3.796,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,nb,briere,5,0.75,hostvector,3.839,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,nb,briere,5,0.75,seir,3.37,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,nb,briere,7,1.0,hostvector,3.953,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,nb,briere,7,1.0,seir,3.757,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,nb,briere,7,0.75,hostvector,3.937,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,nb,briere,7,0.75,seir,3.405,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,nb,loglinear,3,1.0,hostvector,3.902,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,nb,loglinear,3,1.0,seir,3.688,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,nb,loglinear,3,0.75,hostvector,3.927,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,nb,loglinear,3,0.75,seir,3.367,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,nb,loglinear,5,1.0,hostvector,3.892,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,nb,loglinear,5,1.0,seir,3.796,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,nb,loglinear,5,0.75,hostvector,3.819,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,nb,loglinear,5,0.75,seir,3.347,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,nb,loglinear,7,1.0,hostvector,3.953,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,nb,loglinear,7,1.0,seir,3.757,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,nb,loglinear,7,0.75,hostvector,3.929,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,nb,loglinear,7,0.75,seir,3.388,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,poisson,briere,3,1.0,hostvector,-0.635,True,False
ECUADOR,ECUADOR,2018-11-11,no_effect,poisson,briere,3,1.0,seir,2.363,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,poisson,briere,3,0.75,hostvector,2.366,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,poisson,briere,3,0.75,seir,1.244,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,poisson,briere,5,1.0,hostvector,-1.041,True,False
ECUADOR,ECUADOR,2018-11-11,no_effect,poisson,briere,5,1.0,seir,1.937,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,poisson,briere,5,0.75,hostvector,1.195,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,poisson,briere,5,0.75,seir,-0.188,True,False
ECUADOR,ECUADOR,2018-11-11,no_effect,poisson,briere,7,1.0,hostvector,0.36,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,poisson,briere,7,1.0,seir,2.392,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,poisson,briere,7,0.75,hostvector,2.688,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,poisson,briere,7,0.75,seir,0.989,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,poisson,loglinear,3,1.0,hostvector,-0.775,True,False
ECUADOR,ECUADOR,2018-11-11,no_effect,poisson,loglinear,3,1.0,seir,2.296,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,poisson,loglinear,3,0.75,hostvector,2.016,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,poisson,loglinear,3,0.75,seir,0.937,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,poisson,loglinear,5,1.0,hostvector,-1.156,True,False
ECUADOR,ECUADOR,2018-11-11,no_effect,poisson,loglinear,5,1.0,seir,1.873,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,poisson,loglinear,5,0.75,hostvector,0.801,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,poisson,loglinear,5,0.75,seir,-0.675,True,False
ECUADOR,ECUADOR,2018-11-11,no_effect,poisson,loglinear,7,1.0,hostvector,0.273,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,poisson,loglinear,7,1.0,seir,2.335,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,poisson,loglinear,7,0.75,hostvector,2.493,False,False
ECUADOR,ECUADOR,2018-11-11,no_effect,poisson,loglinear,7,0.75,seir,0.711,False,False
ECUADOR,ECUADOR,2018-11-11,climate,nb,briere,3,1.0,hostvector,-316.433,True,True
ECUADOR,ECUADOR,2018-11-11,climate,nb,briere,3,1.0,seir,-286.595,True,True
ECUADOR,ECUADOR,2018-11-11,climate,nb,briere,3,0.75,hostvector,-275.482,True,True
ECUADOR,ECUADOR,2018-11-11,climate,nb,briere,3,0.75,seir,-259.231,True,True
ECUADOR,ECUADOR,2018-11-11,climate,nb,briere,5,1.0,hostvector,-301.082,True,True
ECUADOR,ECUADOR,2018-11-11,climate,nb,briere,5,1.0,seir,-263.125,True,True
ECUADOR,ECUADOR,2018-11-11,climate,nb,briere,5,0.75,hostvector,-263.326,True,True
ECUADOR,ECUADOR,2018-11-11,climate,nb,briere,5,0.75,seir,-242.216,True,True
ECUADOR,ECUADOR,2018-11-11,climate,nb,briere,7,1.0,hostvector,-264.098,True,True
ECUADOR,ECUADOR,2018-11-11,climate,nb,briere,7,1.0,seir,-224.691,True,True
ECUADOR,ECUADOR,2018-11-11,climate,nb,briere,7,0.75,hostvector,-230.448,True,True
ECUADOR,ECUADOR,2018-11-11,climate,nb,briere,7,0.75,seir,-209.081,True,True
ECUADOR,ECUADOR,2018-11-11,climate,nb,loglinear,3,1.0,hostvector,-317.124,True,True
ECUADOR,ECUADOR,2018-11-11,climate,nb,loglinear,3,1.0,seir,-293.892,True,True
ECUADOR,ECUADOR,2018-11-11,climate,nb,loglinear,3,0.75,hostvector,-275.568,True,True
ECUADOR,ECUADOR,2018-11-11,climate,nb,loglinear,3,0.75,seir,-261.03,True,True
ECUADOR,ECUADOR,2018-11-11,climate,nb,loglinear,5,1.0,hostvector,-317.252,True,True
ECUADOR,ECUADOR,2018-11-11,climate,nb,loglinear,5,1.0,seir,-293.377,True,True
ECUADOR,ECUADOR,2018-11-11,climate,nb,loglinear,5,0.75,hostvector,-275.003,True,True
ECUADOR,ECUADOR,2018-11-11,climate,nb,loglinear,5,0.75,seir,-259.987,True,True
ECUADOR,ECUADOR,2018-11-11,climate,nb,loglinear,7,1.0,hostvector,-313.309,True,True
ECUADOR,ECUADOR,2018-11-11,climate,nb,loglinear,7,1.0,seir,-290.7,True,True
ECUADOR,ECUADOR,2018-11-11,climate,nb,loglinear,7,0.75,hostvector,-270.977,True,True
ECUADOR,ECUADOR,2018-11-11,climate,nb,loglinear,7,0.75,seir,-257.407,True,True
ECUADOR,ECUADOR,2018-11-11,climate,poisson,briere,3,1.0,hostvector,-1399.074,True,True
ECUADOR,ECUADOR,2018-11-11,climate,poisson,briere,3,1.0,seir,-1321.135,True,True
ECUADOR,ECUADOR,2018-11-11,climate,poisson,briere,3,0.75,hostvector,-1409.161,True,True
ECUADOR,ECUADOR,2018-11-11,climate,poisson,briere,3,0.75,seir,-1356.145,True,True
ECUADOR,ECUADOR,2018-11-11,climate,poisson,briere,5,1.0,hostvector,-894.364,True,True
ECUADOR,ECUADOR,2018-11-11,climate,poisson,briere,5,1.0,seir,-745.983,True,True
ECUADOR,ECUADOR,2018-11-11,climate,poisson,briere,5,0.75,hostvector,-906.008,True,True
ECUADOR,ECUADOR,2018-11-11,climate,poisson,briere,5,0.75,seir,-780.972,True,True
ECUADOR,ECUADOR,2018-11-11,climate,poisson,briere,7,1.0,hostvector,-411.303,True,True
ECUADOR,ECUADOR,2018-11-11,climate,poisson,briere,7,1.0,seir,-333.12,True,True
