country,unit,window_start,observation,rain_lag,train_frac,structure,params,true_a_temp,true_a_rain,a_temp_hat,a_temp_se,a_rain_hat,a_rain_se
MEXICO,TABASCO,2005-05-22,nb,3,1.0,hostvector,alt,1.0,0.3,0.0,0.090487,0.951282,0.276031
MEXICO,TABASCO,2005-05-22,nb,3,1.0,seir,central,1.0,0.3,0.0,,0.097258,
MEXICO,TABASCO,2005-05-22,nb,3,1.0,seir,alt,1.0,0.3,0.0,0.034744,0.086258,0.195892
MEXICO,TABASCO,2005-05-22,nb,3,1.0,hostvector_tempmort,central,1.0,0.3,0.0,2.702122,0.17453,0.196397
MEXICO,TABASCO,2005-05-22,nb,3,1.0,hostvector_tempmort,alt,1.0,0.3,0.0,,0.998182,
MEXICO,TABASCO,2005-05-22,nb,3,0.75,hostvector,central,1.0,0.3,0.0,6.198151,0.508325,0.194982
MEXICO,TABASCO,2005-05-22,nb,3,0.75,hostvector,alt,1.0,0.3,1e-06,4.182559,1.234004,0.486219
MEXICO,TABASCO,2005-05-22,nb,3,0.75,seir,central,1.0,0.3,2.691551,6.161014,0.423456,0.269161
MEXICO,TABASCO,2005-05-22,nb,3,0.75,seir,alt,1.0,0.3,3.531682,6.057466,0.438671,0.284842
MEXICO,TABASCO,2005-05-22,nb,3,0.75,hostvector_tempmort,central,1.0,0.3,0.0,7.900986,0.443824,0.193705
MEXICO,TABASCO,2005-05-22,nb,3,0.75,hostvector_tempmort,alt,1.0,0.3,0.0,4.480137,1.290499,0.531371
MEXICO,TABASCO,2005-05-22,nb,5,1.0,hostvector,central,1.0,0.3,0.0,1.980778,-0.140592,0.16683
MEXICO,TABASCO,2005-05-22,nb,5,1.0,hostvector,alt,1.0,0.3,0.0,0.761483,-0.157002,0.174496
MEXICO,TABASCO,2005-05-22,nb,5,1.0,seir,central,1.0,0.3,0.0,0.257339,-0.188091,0.161211
MEXICO,TABASCO,2005-05-22,nb,5,1.0,seir,alt,1.0,0.3,0.0,1.593564,-0.200648,0.176385
MEXICO,TABASCO,2005-05-22,nb,5,1.0,hostvector_tempmort,central,1.0,0.3,0.0,0.014387,-0.156615,0.163041
MEXICO,TABASCO,2005-05-22,nb,5,1.0,hostvector_tempmort,alt,1.0,0.3,0.0,,-0.172564,
MEXICO,TABASCO,2005-05-22,nb,5,0.75,hostvector,central,1.0,0.3,0.0,,-0.008331,
MEXICO,TABASCO,2005-05-22,nb,5,0.75,hostvector,alt,1.0,0.3,0.0,0.0923,-0.016917,0.215477
MEXICO,TABASCO,2005-05-22,nb,5,0.75,seir,central,1.0,0.3,0.0,6.597095,-0.05041,0.269407
MEXICO,TABASCO,2005-05-22,nb,5,0.75,seir,alt,1.0,0.3,0.0,6.372378,-0.064566,0.269783
MEXICO,TABASCO,2005-05-22,nb,5,0.75,hostvector_tempmort,central,1.0,0.3,0.0,5.655838,-0.027435,0.235077
MEXICO,TABASCO,2005-05-22,nb,5,0.75,hostvector_tempmort,alt,1.0,0.3,0.0,8.568378,-0.03558,0.310942
MEXICO,TABASCO,2005-05-22,nb,7,1.0,hostvector,central,1.0,0.3,0.0,1.035307,-0.340688,0.250466
MEXICO,TABASCO,2005-05-22,nb,7,1.0,hostvector,alt,1.0,0.3,0.0,1.222678,-0.396164,0.31007
MEXICO,TABASCO,2005-05-22,nb,7,1.0,seir,central,1.0,0.3,0.0,1.130037,-0.357248,0.221743
MEXICO,TABASCO,2005-05-22,nb,7,1.0,seir,alt,1.0,0.3,0.0,1.158663,-0.354783,0.232346
MEXICO,TABASCO,2005-05-22,nb,7,1.0,hostvector_tempmort,central,1.0,0.3,0.0,1.011654,-0.352043,0.244166
MEXICO,TABASCO,2005-05-22,nb,7,1.0,hostvector_tempmort,alt,1.0,0.3,0.0,1.200628,-0.405614,0.306445
MEXICO,TABASCO,2005-05-22,nb,7,0.75,hostvector,central,1.0,0.3,0.0,5.011443,-0.357314,0.311098
MEXICO,TABASCO,2005-05-22,nb,7,0.75,hostvector,alt,1.0,0.3,0.0,5.745108,-0.413532,0.386906
MEXICO,TABASCO,2005-05-22,nb,7,0.75,seir,central,1.0,0.3,0.0,4.22413,-0.378546,0.266189
MEXICO,TABASCO,2005-05-22,nb,7,0.75,seir,alt,1.0,0.3,0.0,4.214194,-0.377302,0.278314
MEXICO,TABASCO,2005-05-22,nb,7,0.75,hostvector_tempmort,central,1.0,0.3,0.0,4.61989,-0.367016,0.300013
MEXICO,TABASCO,2005-05-22,nb,7,0.75,hostvector_tempmort,alt,1.0,0.3,0.0,5.305236,-0.421282,0.375675
MEXICO,TABASCO,2005-05-22,poisson,3,1.0,hostvector,central,1.0,0.3,0.0,2.263337,0.969302,0.39615
MEXICO,TABASCO,2005-05-22,poisson,3,1.0,hostvector,alt,1.0,0.3,0.0,2.27258,1.10643,0.429627
MEXICO,TABASCO,2005-05-22,poisson,3,1.0,seir,central,1.0,0.3,0.0,0.229401,0.721557,0.285938
MEXICO,TABASCO,2005-05-22,poisson,3,1.0,seir,alt,1.0,0.3,0.0,0.088564,0.67945,0.283594
MEXICO,TABASCO,2005-05-22,poisson,3,1.0,hostvector_tempmort,central,1.0,0.3,0.0,2.292016,0.982695,0.398766
MEXICO,TABASCO,2005-05-22,poisson,3,1.0,hostvector_tempmort,alt,1.0,0.3,0.0,2.536862,1.136983,0.471049
MEXICO,TABASCO,2005-05-22,poisson,3,0.75,hostvector,central,1.0,0.3,0.0,5.449327,1.184367,0.5976
MEXICO,TABASCO,2005-05-22,poisson,3,0.75,hostvector,alt,1.0,0.3,3e-06,6.552805,1.282541,0.737885
MEXICO,TABASCO,2005-05-22,poisson,3,0.75,seir,central,1.0,0.3,4.736004,9.963237,0.770719,0.431357
MEXICO,TABASCO,2005-05-22,poisson,3,0.75,seir,alt,1.0,0.3,6.792773,10.279808,0.787602,0.480038
MEXICO,TABASCO,2005-05-22,poisson,3,0.75,hostvector_tempmort,central,1.0,0.3,0.0,2.215774,1.20221,0.374428
MEXICO,TABASCO,2005-05-22,poisson,3,0.75,hostvector_tempmort,alt,1.0,0.3,1e-06,6.549415,1.317069,0.767551
MEXICO,TABASCO,2005-05-22,poisson,5,1.0,hostvector,central,1.0,0.3,0.0,2.334051,-0.142945,0.195725
MEXICO,TABASCO,2005-05-22,poisson,5,1.0,hostvector,alt,1.0,0.3,0.0,1.093952,-0.167125,0.221227
MEXICO,TABASCO,2005-05-22,poisson,5,1.0,seir,central,1.0,0.3,0.0,0.365513,-0.201376,0.228964
MEXICO,TABASCO,2005-05-22,poisson,5,1.0,seir,alt,1.0,0.3,0.0,0.033328,-0.229679,0.214718
MEXICO,TABASCO,2005-05-22,poisson,5,1.0,hostvector_tempmort,central,1.0,0.3,0.0,2.297442,-0.151345,0.189521
MEXICO,TABASCO,2005-05-22,poisson,5,1.0,hostvector_tempmort,alt,1.0,0.3,0.0,0.134656,-0.175874,0.214412
MEXICO,TABASCO,2005-05-22,poisson,5,0.75,hostvector,central,1.0,0.3,0.0,13.526306,-0.075487,0.31874
MEXICO,TABASCO,2005-05-22,poisson,5,0.75,hostvector,alt,1.0,0.3,0.0,1.449112,-0.089859,0.233992
MEXICO,TABASCO,2005-05-22,poisson,5,0.75,seir,central,1.0,0.3,0.0,0.54205,-0.128365,0.2289
MEXICO,TABASCO,2005-05-22,poisson,5,0.75,seir,alt,1.0,0.3,0.0,1.368078,-0.147722,0.232287
MEXICO,TABASCO,2005-05-22,poisson,5,0.75,hostvector_tempmort,central,1.0,0.3,0.0,10.692941,-0.081628,0.274526
MEXICO,TABASCO,2005-05-22,poisson,5,0.75,hostvector_tempmort,alt,1.0,0.3,0.0,13.246787,-0.096163,0.364481
MEXICO,TABASCO,2005-05-22,poisson,7,1.0,hostvector,central,1.0,0.3,0.0,1.240912,-0.523247,0.295059
MEXICO,TABASCO,2005-05-22,poisson,7,1.0,hostvector,alt,1.0,0.3,0.0,1.52726,-0.604468,0.37162
MEXICO,TABASCO,2005-05-22,poisson,7,1.0,seir,central,1.0,0.3,0.0,1.310262,-0.544427,0.256698
MEXICO,TABASCO,2005-05-22,poisson,7,1.0,seir,alt,1.0,0.3,0.0,0.989093,-0.539248,0.267212
MEXICO,TABASCO,2005-05-22,poisson,7,1.0,hostvector_tempmort,central,1.0,0.3,0.0,1.21041,-0.522602,0.288741
MEXICO,TABASCO,2005-05-22,poisson,7,1.0,hostvector_tempmort,alt,1.0,0.3,0.0,1.473833,-0.601706,0.363723
MEXICO,TABASCO,2005-05-22,poisson,7,0.75,hostvector,central,1.0,0.3,0.0,8.607565,-0.576411,0.47943
MEXICO,TABASCO,2005-05-22,poisson,7,0.75,hostvector,alt,1.0,0.3,0.0,9.825302,-0.66739,0.588706
MEXICO,TABASCO,2005-05-22,poisson,7,0.75,seir,central,1.0,0.3,0.0,8.695091,-0.601692,0.37274
MEXICO,TABASCO,2005-05-22,poisson,7,0.75,seir,alt,1.0,0.3,0.0,8.793893,-0.597825,0.377753
MEXICO,TABASCO,2005-05-22,poisson,7,0.75,hostvector_tempmort,central,1.0,0.3,0.0,8.24649,-0.572342,0.459015
MEXICO,TABASCO,2005-05-22,poisson,7,0.75,hostvector_tempmort,alt,1.0,0.3,0.0,9.545312,-0.661027,0.568029
HONDURAS,HONDURAS,2021-04-25,nb,3,1.0,hostvector,central,1.0,0.3,0.326612,0.56155,0.130088,0.043427
HONDURAS,HONDURAS,2021-04-25,nb,3,1.0,hostvector,alt,1.0,0.3,0.393329,0.665684,0.159483,0.05324
HONDURAS,HONDURAS,2021-04-25,nb,3,1.0,seir,central,1.0,0.3,0.277301,0.553841,0.110427,0.040507
HONDURAS,HONDURAS,2021-04-25,nb,3,1.0,seir,alt,1.0,0.3,0.216813,0.564383,0.107096,0.040772
HONDURAS,HONDURAS,2021-04-25,nb,3,1.0,hostvector_tempmort,central,1.0,0.3,0.214833,0.555985,0.123558,0.042879
HONDURAS,HONDURAS,2021-04-25,nb,3,1.0,hostvector_tempmort,alt,1.0,0.3,0.289376,0.65991,0.151745,0.052343
HONDURAS,HONDURAS,2021-04-25,nb,3,0.75,hostvector,central,1.0,0.3,0.189032,0.757954,0.212852,0.055567
HONDURAS,HONDURAS,2021-04-25,nb,3,0.75,hostvector,alt,1.0,0.3,0.152491,0.907226,0.243319,0.065574
HONDURAS,HONDURAS,2021-04-25,nb,3,0.75,seir,central,1.0,0.3,0.503645,0.721394,0.209951,0.062973
HONDURAS,HONDURAS,2021-04-25,nb,3,0.75,seir,alt,1.0,0.3,0.467717,0.729799,0.212379,0.064462
HONDURAS,HONDURAS,2021-04-25,nb,3,0.75,hostvector_tempmort,central,1.0,0.3,0.133429,0.752069,0.207537,0.055032
HONDURAS,HONDURAS,2021-04-25,nb,3,0.75,hostvector_tempmort,alt,1.0,0.3,0.110571,0.901633,0.239028,0.064731
HONDURAS,HONDURAS,2021-04-25,nb,5,1.0,hostvector,central,1.0,0.3,0.0,0.191064,0.100316,0.028502
HONDURAS,HONDURAS,2021-04-25,nb,5,1.0,hostvector,alt,1.0,0.3,0.0,0.281121,0.119704,0.038373
HONDURAS,HONDURAS,2021-04-25,nb,5,1.0,seir,central,1.0,0.3,0.0,0.093665,0.094039,0.025482
HONDURAS,HONDURAS,2021-04-25,nb,5,1.0,seir,alt,1.0,0.3,0.0,0.061829,0.096109,0.026821
HONDURAS,HONDURAS,2021-04-25,nb,5,1.0,hostvector_tempmort,central,1.0,0.3,0.0,0.495607,0.103733,0.051092
HONDURAS,HONDURAS,2021-04-25,nb,5,1.0,hostvector_tempmort,alt,1.0,0.3,0.0,0.482214,0.122169,0.056542
HONDURAS,HONDURAS,2021-04-25,nb,5,0.75,hostvector,central,1.0,0.3,0.0,0.565481,0.101408,0.090232
HONDURAS,HONDURAS,2021-04-25,nb,5,0.75,hostvector,alt,1.0,0.3,0.0,0.759865,0.123712,0.10065
HONDURAS,HONDURAS,2021-04-25,nb,5,0.75,seir,central,1.0,0.3,0.039143,0.879277,0.073227,0.102548
HONDURAS,HONDURAS,2021-04-25,nb,5,0.75,seir,alt,1.0,0.3,0.311497,0.937764,0.027543,0.115791
HONDURAS,HONDURAS,2021-04-25,nb,5,0.75,hostvector_tempmort,central,1.0,0.3,0.0,0.834831,0.087772,0.095781
HONDURAS,HONDURAS,2021-04-25,nb,5,0.75,hostvector_tempmort,alt,1.0,0.3,0.0,0.762698,0.111759,0.106825
HONDURAS,HONDURAS,2021-04-25,nb,7,1.0,hostvector,central,1.0,0.3,0.0,0.381238,0.050101,0.044575
HONDURAS,HONDURAS,2021-04-25,nb,7,1.0,hostvector,alt,1.0,0.3,0.0,0.396512,0.052069,0.051028
HONDURAS,HONDURAS,2021-04-25,nb,7,1.0,seir,central,1.0,0.3,0.0,,0.078503,
HONDURAS,HONDURAS,2021-04-25,nb,7,1.0,seir,alt,1.0,0.3,0.0,0.302023,0.07886,0.039016
HONDURAS,HONDURAS,2021-04-25,nb,7,1.0,hostvector_tempmort,central,1.0,0.3,0.0,0.30706,0.051536,0.042931
HONDURAS,HONDURAS,2021-04-25,nb,7,1.0,hostvector_tempmort,alt,1.0,0.3,0.0,0.041946,0.052639,0.047921
HONDURAS,HONDURAS,2021-04-25,nb,7,0.75,hostvector,central,1.0,0.3,0.036625,0.296884,-0.08255,0.046914
HONDURAS,HONDURAS,2021-04-25,nb,7,0.75,hostvector,alt,1.0,0.3,0.020161,1.078247,-0.101032,0.083388
HONDURAS,HONDURAS,2021-04-25,nb,7,0.75,seir,central,1.0,0.3,0.237805,0.961604,-0.043608,0.074075
HONDURAS,HONDURAS,2021-04-25,nb,7,0.75,seir,alt,1.0,0.3,0.234374,0.562164,-0.045174,0.057049
HONDURAS,HONDURAS,2021-04-25,nb,7,0.75,hostvector_tempmort,central,1.0,0.3,0.0,0.878071,-0.076347,0.068279
HONDURAS,HONDURAS,2021-04-25,nb,7,0.75,hostvector_tempmort,alt,1.0,0.3,0.0,0.756018,-0.09394,0.071433
HONDURAS,HONDURAS,2021-04-25,poisson,3,1.0,hostvector,central,1.0,0.3,0.26721,0.558485,0.085806,0.04542
HONDURAS,HONDURAS,2021-04-25,poisson,3,1.0,hostvector,alt,1.0,0.3,0.324503,0.662241,0.104576,0.055579
HONDURAS,HONDURAS,2021-04-25,poisson,3,1.0,seir,central,1.0,0.3,0.198651,0.559406,0.075784,0.043046
HONDURAS,HONDURAS,2021-04-25,poisson,3,1.0,seir,alt,1.0,0.3,0.154131,0.568625,0.073892,0.042925
HONDURAS,HONDURAS,2021-04-25,poisson,3,1.0,hostvector_tempmort,central,1.0,0.3,0.137571,0.547017,0.079101,0.044801
HONDURAS,HONDURAS,2021-04-25,poisson,3,1.0,hostvector_tempmort,alt,1.0,0.3,0.201812,0.649136,0.096536,0.054551
HONDURAS,HONDURAS,2021-04-25,poisson,3,0.75,hostvector,central,1.0,0.3,0.0,0.959018,0.204603,0.06646
HONDURAS,HONDURAS,2021-04-25,poisson,3,0.75,hostvector,alt,1.0,0.3,0.0,1.129467,0.232004,0.077611
HONDURAS,HONDURAS,2021-04-25,poisson,3,0.75,seir,central,1.0,0.3,0.0,0.110203,0.22724,0.078957
HONDURAS,HONDURAS,2021-04-25,poisson,3,0.75,seir,alt,1.0,0.3,0.0,0.943247,0.231988,0.080511
HONDURAS,HONDURAS,2021-04-25,poisson,3,0.75,hostvector_tempmort,central,1.0,0.3,0.0,0.951852,0.19852,0.067651
HONDURAS,HONDURAS,2021-04-25,poisson,3,0.75,hostvector_tempmort,alt,1.0,0.3,0.0,1.127024,0.227027,0.07749
HONDURAS,HONDURAS,2021-04-25,poisson,5,1.0,hostvector,central,1.0,0.3,0.044574,0.525963,0.069122,0.056323
HONDURAS,HONDURAS,2021-04-25,poisson,5,1.0,hostvector,alt,1.0,0.3,0.02737,0.606078,0.078752,0.068232
HONDURAS,HONDURAS,2021-04-25,poisson,5,1.0,seir,central,1.0,0.3,0.014535,0.547455,0.066055,0.053195
HONDURAS,HONDURAS,2021-04-25,poisson,5,1.0,seir,alt,1.0,0.3,0.0,0.557461,0.066128,0.053425
HONDURAS,HONDURAS,2021-04-25,poisson,5,1.0,hostvector_tempmort,central,1.0,0.3,0.0,0.523945,0.069826,0.054988
HONDURAS,HONDURAS,2021-04-25,poisson,5,1.0,hostvector_tempmort,alt,1.0,0.3,0.0,0.608466,0.079889,0.06616
HONDURAS,HONDURAS,2021-04-25,poisson,5,0.75,hostvector,central,1.0,0.3,0.0,1.031066,0.147828,0.08761
HONDURAS,HONDURAS,2021-04-25,poisson,5,0.75,hostvector,alt,1.0,0.3,0.0,1.199093,0.166616,0.095598
HONDURAS,HONDURAS,2021-04-25,poisson,5,0.75,seir,central,1.0,0.3,0.0,1.029221,0.13761,0.121379
HONDURAS,HONDURAS,2021-04-25,poisson,5,0.75,seir,alt,1.0,0.3,0.050256,1.039359,0.119246,0.130305
HONDURAS,HONDURAS,2021-04-25,poisson,5,0.75,hostvector_tempmort,central,1.0,0.3,0.0,1.018276,0.134677,0.093364
HONDURAS,HONDURAS,2021-04-25,poisson,5,0.75,hostvector_tempmort,alt,1.0,0.3,0.0,1.139551,0.154987,0.100271
HONDURAS,HONDURAS,2021-04-25,poisson,7,1.0,hostvector,central,1.0,0.3,0.0,0.487441,0.05141,0.063516
HONDURAS,HONDURAS,2021-04-25,poisson,7,1.0,hostvector,alt,1.0,0.3,0.0,0.526839,0.058438,0.075751
HONDURAS,HONDURAS,2021-04-25,poisson,7,1.0,seir,central,1.0,0.3,0.0,0.523798,0.055371,0.062752
HONDURAS,HONDURAS,2021-04-25,poisson,7,1.0,seir,alt,1.0,0.3,0.0,0.535189,0.057562,0.064753
HONDURAS,HONDURAS,2021-04-25,poisson,7,1.0,hostvector_tempmort,central,1.0,0.3,0.0,0.489009,0.057932,0.062968
HONDURAS,HONDURAS,2021-04-25,poisson,7,1.0,hostvector_tempmort,alt,1.0,0.3,0.0,0.560829,0.063929,0.074135
HONDURAS,HONDURAS,2021-04-25,poisson,7,0.75,hostvector,central,1.0,0.3,0.248975,0.41942,-0.095556,0.075247
HONDURAS,HONDURAS,2021-04-25,poisson,7,0.75,hostvector,alt,1.0,0.3,0.301985,0.835494,-0.111197,0.128819
HONDURAS,HONDURAS,2021-04-25,poisson,7,0.75,seir,central,1.0,0.3,0.236934,,-0.089515,
HONDURAS,HONDURAS,2021-04-25,poisson,7,0.75,seir,alt,1.0,0.3,0.233969,0.805509,-0.090931,0.117429
HONDURAS,HONDURAS,2021-04-25,poisson,7,0.75,hostvector_tempmort,central,1.0,0.3,0.140278,0.433594,-0.096245,0.074603
HONDURAS,HONDURAS,2021-04-25,poisson,7,0.75,hostvector_tempmort,alt,1.0,0.3,0.201167,0.483499,-0.111412,0.085734
GUATEMALA,GUATEMALA,2023-05-28,nb,3,1.0,hostvector,central,1.0,0.3,0.0,,0.117077,
GUATEMALA,GUATEMALA,2023-05-28,nb,3,1.0,hostvector,alt,1.0,0.3,0.0,5e-06,0.134606,0.034089
GUATEMALA,GUATEMALA,2023-05-28,nb,3,1.0,seir,central,1.0,0.3,0.0,0.068622,0.108072,0.025968
GUATEMALA,GUATEMALA,2023-05-28,nb,3,1.0,seir,alt,1.0,0.3,0.0,0.0044,0.11035,0.024399
GUATEMALA,GUATEMALA,2023-05-28,nb,3,1.0,hostvector_tempmort,central,1.0,0.3,0.0,,0.112602,
GUATEMALA,GUATEMALA,2023-05-28,nb,3,1.0,hostvector_tempmort,alt,1.0,0.3,0.0,,0.129905,
GUATEMALA,GUATEMALA,2023-05-28,nb,3,0.75,hostvector,central,1.0,0.3,0.377323,1.190655,0.052051,0.081125
GUATEMALA,GUATEMALA,2023-05-28,nb,3,0.75,hostvector,alt,1.0,0.3,0.374048,1.329146,0.061314,0.09672
GUATEMALA,GUATEMALA,2023-05-28,nb,3,0.75,seir,central,1.0,0.3,0.397187,1.351714,0.019869,0.079438
GUATEMALA,GUATEMALA,2023-05-28,nb,3,0.75,seir,alt,1.0,0.3,0.377492,1.414175,0.017169,0.083821
GUATEMALA,GUATEMALA,2023-05-28,nb,3,0.75,hostvector_tempmort,central,1.0,0.3,0.290837,1.190266,0.047026,0.079103
GUATEMALA,GUATEMALA,2023-05-28,nb,3,0.75,hostvector_tempmort,alt,1.0,0.3,0.288116,1.330743,0.055865,0.094511
GUATEMALA,GUATEMALA,2023-05-28,nb,5,1.0,hostvector,central,1.0,0.3,0.0,0.242252,0.117113,0.03437
GUATEMALA,GUATEMALA,2023-05-28,nb,5,1.0,hostvector,alt,1.0,0.3,0.0,,0.134361,
GUATEMALA,GUATEMALA,2023-05-28,nb,5,1.0,seir,central,1.0,0.3,0.0,0.744748,0.114459,0.046859
GUATEMALA,GUATEMALA,2023-05-28,nb,5,1.0,seir,alt,1.0,0.3,0.0,0.700985,0.117716,0.041721
GUATEMALA,GUATEMALA,2023-05-28,nb,5,1.0,hostvector_tempmort,central,1.0,0.3,0.0,0.016307,0.115006,0.023133
GUATEMALA,GUATEMALA,2023-05-28,nb,5,1.0,hostvector_tempmort,alt,1.0,0.3,0.0,0.851954,0.131395,0.078053
GUATEMALA,GUATEMALA,2023-05-28,nb,5,0.75,hostvector,central,1.0,0.3,0.960885,1.39904,0.102821,0.099967
GUATEMALA,GUATEMALA,2023-05-28,nb,5,0.75,hostvector,alt,1.0,0.3,1.029171,1.561788,0.120797,0.117686
GUATEMALA,GUATEMALA,2023-05-28,nb,5,0.75,seir,central,1.0,0.3,0.673496,1.459007,0.057271,0.107744
GUATEMALA,GUATEMALA,2023-05-28,nb,5,0.75,seir,alt,1.0,0.3,0.658279,0.689873,0.05535,0.099086
GUATEMALA,GUATEMALA,2023-05-28,nb,5,0.75,hostvector_tempmort,central,1.0,0.3,0.870508,1.399571,0.097737,0.098121
GUATEMALA,GUATEMALA,2023-05-28,nb,5,0.75,hostvector_tempmort,alt,1.0,0.3,0.940329,1.567588,0.115254,0.115814
GUATEMALA,GUATEMALA,2023-05-28,nb,7,1.0,hostvector,central,1.0,0.3,5e-06,0.722322,0.129541,0.073549
GUATEMALA,GUATEMALA,2023-05-28,nb,7,1.0,hostvector,alt,1.0,0.3,0.0,0.632285,0.147313,0.07444
GUATEMALA,GUATEMALA,2023-05-28,nb,7,1.0,seir,central,1.0,0.3,0.0,,0.136255,
GUATEMALA,GUATEMALA,2023-05-28,nb,7,1.0,seir,alt,1.0,0.3,7e-06,0.873509,0.141212,0.061439
GUATEMALA,GUATEMALA,2023-05-28,nb,7,1.0,hostvector_tempmort,central,1.0,0.3,0.0,0.014885,0.129752,0.022387
GUATEMALA,GUATEMALA,2023-05-28,nb,7,1.0,hostvector_tempmort,alt,1.0,0.3,1e-06,0.855558,0.146446,0.089734
GUATEMALA,GUATEMALA,2023-05-28,nb,7,0.75,hostvector,central,1.0,0.3,2.105142,1.47279,0.217876,0.100543
GUATEMALA,GUATEMALA,2023-05-28,nb,7,0.75,hostvector,alt,1.0,0.3,2.316508,1.66723,0.251851,0.117872
GUATEMALA,GUATEMALA,2023-05-28,nb,7,0.75,seir,central,1.0,0.3,1.503995,1.526222,0.170158,0.108484
GUATEMALA,GUATEMALA,2023-05-28,nb,7,0.75,seir,alt,1.0,0.3,1.489095,1.754577,0.167926,0.117313
GUATEMALA,GUATEMALA,2023-05-28,nb,7,0.75,hostvector_tempmort,central,1.0,0.3,1.960226,1.468466,0.210963,0.099531
GUATEMALA,GUATEMALA,2023-05-28,nb,7,0.75,hostvector_tempmort,alt,1.0,0.3,2.212901,1.672481,0.245807,0.116614
GUATEMALA,GUATEMALA,2023-05-28,poisson,3,1.0,hostvector,central,1.0,0.3,0.0,0.596513,0.015115,0.042354
GUATEMALA,GUATEMALA,2023-05-28,poisson,3,1.0,hostvector,alt,1.0,0.3,0.0,0.03483,0.011965,0.046086
GUATEMALA,GUATEMALA,2023-05-28,poisson,3,1.0,seir,central,1.0,0.3,0.0,0.659256,0.020449,0.034823
GUATEMALA,GUATEMALA,2023-05-28,poisson,3,1.0,seir,alt,1.0,0.3,0.0,0.234224,0.022634,0.033766
GUATEMALA,GUATEMALA,2023-05-28,poisson,3,1.0,hostvector_tempmort,central,1.0,0.3,0.0,0.59051,0.014334,0.037226
GUATEMALA,GUATEMALA,2023-05-28,poisson,3,1.0,hostvector_tempmort,alt,1.0,0.3,0.0,0.716974,0.012945,0.048984
GUATEMALA,GUATEMALA,2023-05-28,poisson,3,0.75,hostvector,central,1.0,0.3,0.597276,1.30809,-0.083893,0.074518
GUATEMALA,GUATEMALA,2023-05-28,poisson,3,0.75,hostvector,alt,1.0,0.3,0.779948,1.533412,-0.093326,0.087467
GUATEMALA,GUATEMALA,2023-05-28,poisson,3,0.75,seir,central,1.0,0.3,0.094757,,-0.103728,
GUATEMALA,GUATEMALA,2023-05-28,poisson,3,0.75,seir,alt,1.0,0.3,0.048963,,-0.108609,
GUATEMALA,GUATEMALA,2023-05-28,poisson,3,0.75,hostvector_tempmort,central,1.0,0.3,0.432943,1.292378,-0.087849,0.073139
GUATEMALA,GUATEMALA,2023-05-28,poisson,3,0.75,hostvector_tempmort,alt,1.0,0.3,0.611881,1.479574,-0.098274,0.086061
GUATEMALA,GUATEMALA,2023-05-28,poisson,5,1.0,hostvector,central,1.0,0.3,0.0,0.657569,0.035688,0.04937
GUATEMALA,GUATEMALA,2023-05-28,poisson,5,1.0,hostvector,alt,1.0,0.3,0.0,0.822514,0.037586,0.067516
GUATEMALA,GUATEMALA,2023-05-28,poisson,5,1.0,seir,central,1.0,0.3,0.0,0.702517,0.042205,0.039925
GUATEMALA,GUATEMALA,2023-05-28,poisson,5,1.0,seir,alt,1.0,0.3,0.0,0.759772,0.045242,0.040791
GUATEMALA,GUATEMALA,2023-05-28,poisson,5,1.0,hostvector_tempmort,central,1.0,0.3,0.0,0.232989,0.034278,0.039375
GUATEMALA,GUATEMALA,2023-05-28,poisson,5,1.0,hostvector_tempmort,alt,1.0,0.3,0.0,0.801243,0.036593,0.057935
GUATEMALA,GUATEMALA,2023-05-28,poisson,5,0.75,hostvector,central,1.0,0.3,0.450265,1.559732,-0.080665,0.130462
GUATEMALA,GUATEMALA,2023-05-28,poisson,5,0.75,hostvector,alt,1.0,0.3,0.630311,1.788961,-0.088171,0.151218
GUATEMALA,GUATEMALA,2023-05-28,poisson,5,0.75,seir,central,1.0,0.3,0.0,1.823201,-0.087818,0.143556
GUATEMALA,GUATEMALA,2023-05-28,poisson,5,0.75,seir,alt,1.0,0.3,0.0,1.891972,-0.085473,0.148362
GUATEMALA,GUATEMALA,2023-05-28,poisson,5,0.75,hostvector_tempmort,central,1.0,0.3,0.267421,,-0.086261,
GUATEMALA,GUATEMALA,2023-05-28,poisson,5,0.75,hostvector_tempmort,alt,1.0,0.3,0.436179,1.774647,-0.095782,0.14911
GUATEMALA,GUATEMALA,2023-05-28,poisson,7,1.0,hostvector,central,1.0,0.3,0.408336,0.723914,0.103622,0.058559
GUATEMALA,GUATEMALA,2023-05-28,poisson,7,1.0,hostvector,alt,1.0,0.3,0.650126,0.914826,0.135066,0.077546
GUATEMALA,GUATEMALA,2023-05-28,poisson,7,1.0,seir,central,1.0,0.3,0.160261,0.724418,0.096617,0.051358
GUATEMALA,GUATEMALA,2023-05-28,poisson,7,1.0,seir,alt,1.0,0.3,0.241701,0.7955,0.106011,0.053258
GUATEMALA,GUATEMALA,2023-05-28,poisson,7,1.0,hostvector_tempmort,central,1.0,0.3,0.160327,0.668961,0.081827,0.052845
GUATEMALA,GUATEMALA,2023-05-28,poisson,7,1.0,hostvector_tempmort,alt,1.0,0.3,0.479775,0.869817,0.114384,0.06826
GUATEMALA,GUATEMALA,2023-05-28,poisson,7,0.75,hostvector,central,1.0,0.3,2.81461,1.502392,0.353548,0.164655
