country,unit,window_start,location,observation,temp_form,rain_lag,train_frac,structure,params,delta_aic,climate_wins,weeks,cases
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,briere,5,1.0,hostvector,alt,-6.082,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,briere,5,1.0,seir,central,-6.513,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,briere,5,1.0,seir,alt,-6.102,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,briere,5,1.0,hostvector_tempmort,central,-7.487,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,briere,5,1.0,hostvector_tempmort,alt,-6.798,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,briere,5,0.75,hostvector,central,0.246,0,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,briere,5,0.75,hostvector,alt,0.375,0,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,briere,5,0.75,seir,central,0.809,0,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,briere,5,0.75,seir,alt,1.569,0,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,briere,5,0.75,hostvector_tempmort,central,0.372,0,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,briere,5,0.75,hostvector_tempmort,alt,0.507,0,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,briere,7,1.0,hostvector,central,2.872,0,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,briere,7,1.0,hostvector,alt,3.037,0,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,briere,7,1.0,seir,central,3.421,0,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,briere,7,1.0,seir,alt,3.766,0,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,briere,7,1.0,hostvector_tempmort,central,2.877,0,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,briere,7,1.0,hostvector_tempmort,alt,3.072,0,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,briere,7,0.75,hostvector,central,3.031,0,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,briere,7,0.75,hostvector,alt,3.072,0,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,briere,7,0.75,seir,central,3.575,0,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,briere,7,0.75,seir,alt,3.57,0,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,briere,7,0.75,hostvector_tempmort,central,3.008,0,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,briere,7,0.75,hostvector_tempmort,alt,3.037,0,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,3,1.0,hostvector,central,-92.389,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,3,1.0,hostvector,alt,-92.994,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,3,1.0,seir,central,-92.659,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,3,1.0,seir,alt,-94.65,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,3,1.0,hostvector_tempmort,central,0.107,0,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,3,1.0,hostvector_tempmort,alt,-0.108,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,3,0.75,hostvector,central,-60.771,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,3,0.75,hostvector,alt,-39.415,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,3,0.75,seir,central,-61.52,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,3,0.75,seir,alt,-62.266,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,3,0.75,hostvector_tempmort,central,-59.725,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,3,0.75,hostvector_tempmort,alt,-38.652,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,5,1.0,hostvector,central,-6.531,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,5,1.0,hostvector,alt,-86.253,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,5,1.0,seir,central,-76.17,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,5,1.0,seir,alt,-74.17,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,5,1.0,hostvector_tempmort,central,-81.709,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,5,1.0,hostvector_tempmort,alt,-83.559,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,5,0.75,hostvector,central,0.246,0,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,5,0.75,hostvector,alt,-62.2,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,5,0.75,seir,central,-61.943,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,5,0.75,seir,alt,-63.306,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,5,0.75,hostvector_tempmort,central,-60.487,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,5,0.75,hostvector_tempmort,alt,-61.66,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,7,1.0,hostvector,central,-71.789,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,7,1.0,hostvector,alt,-76.236,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,7,1.0,seir,central,-61.5,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,7,1.0,seir,alt,-63.527,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,7,1.0,hostvector_tempmort,central,-68.424,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,7,1.0,hostvector_tempmort,alt,-73.618,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,7,0.75,hostvector,central,-61.932,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,7,0.75,hostvector,alt,-62.488,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,7,0.75,seir,central,-62.725,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,7,0.75,seir,alt,-63.8,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,7,0.75,hostvector_tempmort,central,-60.906,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,primary,poisson,loglinear,7,0.75,hostvector_tempmort,alt,-61.788,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,3,1.0,hostvector,central,3.367,0,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,3,1.0,hostvector,alt,3.375,0,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,3,1.0,seir,central,3.063,0,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,3,1.0,seir,alt,2.929,0,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,3,1.0,hostvector_tempmort,central,3.345,0,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,3,1.0,hostvector_tempmort,alt,3.332,0,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,3,0.75,hostvector,central,-2.639,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,3,0.75,hostvector,alt,-2.657,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,3,0.75,seir,central,-2.106,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,3,0.75,seir,alt,-1.848,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,3,0.75,hostvector_tempmort,central,-2.55,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,3,0.75,hostvector_tempmort,alt,-2.576,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,5,1.0,hostvector,central,3.054,0,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,5,1.0,hostvector,alt,3.235,0,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,5,1.0,seir,central,2.78,0,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,5,1.0,seir,alt,2.965,0,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,5,1.0,hostvector_tempmort,central,3.137,0,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,5,1.0,hostvector_tempmort,alt,3.3,0,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,5,0.75,hostvector,central,3.977,0,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,5,0.75,hostvector,alt,3.977,0,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,5,0.75,seir,central,3.866,0,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,5,0.75,seir,alt,3.927,0,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,5,0.75,hostvector_tempmort,central,3.991,0,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,5,0.75,hostvector_tempmort,alt,3.992,0,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,7,1.0,hostvector,central,3.427,0,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,7,1.0,hostvector,alt,3.335,0,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,7,1.0,seir,central,3.652,0,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,7,1.0,seir,alt,3.481,0,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,7,1.0,hostvector_tempmort,central,3.285,0,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,7,1.0,hostvector_tempmort,alt,3.183,0,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,7,0.75,hostvector,central,2.447,0,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,7,0.75,hostvector,alt,2.344,0,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,7,0.75,seir,central,3.444,0,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,7,0.75,seir,alt,3.46,0,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,7,0.75,hostvector_tempmort,central,2.363,0,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,briere,7,0.75,hostvector_tempmort,alt,2.276,0,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,3,1.0,hostvector,central,-15.585,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,3,1.0,hostvector,alt,-15.883,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,3,1.0,seir,central,-12.819,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,3,1.0,seir,alt,-12.788,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,3,1.0,hostvector_tempmort,central,-15.179,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,3,1.0,hostvector_tempmort,alt,-15.648,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,3,0.75,hostvector,central,-5.001,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,3,0.75,hostvector,alt,-5.174,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,3,0.75,seir,central,-4.242,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,3,0.75,seir,alt,-3.879,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,3,0.75,hostvector_tempmort,central,-2.55,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,3,0.75,hostvector_tempmort,alt,-4.928,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,5,1.0,hostvector,central,-13.189,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,5,1.0,hostvector,alt,-13.489,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,5,1.0,seir,central,-9.633,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,5,1.0,seir,alt,-9.04,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,5,1.0,hostvector_tempmort,central,-12.629,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,5,1.0,hostvector_tempmort,alt,-13.036,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,5,0.75,hostvector,central,-4.181,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,5,0.75,hostvector,alt,-4.434,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,5,0.75,seir,central,-1.947,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,5,0.75,seir,alt,-1.848,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,5,0.75,hostvector_tempmort,central,-3.906,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,5,0.75,hostvector_tempmort,alt,-4.325,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,7,1.0,hostvector,central,-13.822,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,7,1.0,hostvector,alt,-13.8,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,7,1.0,seir,central,-11.467,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,7,1.0,seir,alt,-11.441,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,7,1.0,hostvector_tempmort,central,-13.508,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,7,1.0,hostvector_tempmort,alt,-13.601,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,7,0.75,hostvector,central,-7.468,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,7,0.75,hostvector,alt,-7.682,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,7,0.75,seir,central,-5.162,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,7,0.75,seir,alt,-5.055,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,7,0.75,hostvector_tempmort,central,-7.212,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,nb,loglinear,7,0.75,hostvector_tempmort,alt,-7.53,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,3,1.0,hostvector,central,-2.728,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,3,1.0,hostvector,alt,-2.78,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,3,1.0,seir,central,-4.834,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,3,1.0,seir,alt,-6.044,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,3,1.0,hostvector_tempmort,central,-3.236,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,3,1.0,hostvector_tempmort,alt,-3.407,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,3,0.75,hostvector,central,-51.011,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,3,0.75,hostvector,alt,-50.868,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,3,0.75,seir,central,-49.115,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,3,0.75,seir,alt,-48.192,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,3,0.75,hostvector_tempmort,central,-50.241,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,3,0.75,hostvector_tempmort,alt,-50.376,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,5,1.0,hostvector,central,-13.084,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,5,1.0,hostvector,alt,-11.58,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,5,1.0,seir,central,-13.216,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,5,1.0,seir,alt,-11.953,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,5,1.0,hostvector_tempmort,central,-13.016,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,5,1.0,hostvector_tempmort,alt,-11.608,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,5,0.75,hostvector,central,-3.232,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,5,0.75,hostvector,alt,-2.828,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,5,0.75,seir,central,-1.818,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,5,0.75,seir,alt,-0.235,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,5,0.75,hostvector_tempmort,central,-2.614,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,5,0.75,hostvector_tempmort,alt,-2.244,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,7,1.0,hostvector,central,3.901,0,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,7,1.0,hostvector,alt,3.953,0,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,7,1.0,seir,central,3.999,0,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,7,1.0,seir,alt,3.926,0,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,7,1.0,hostvector_tempmort,central,3.973,0,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,7,1.0,hostvector_tempmort,alt,3.995,0,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,7,0.75,hostvector,central,-1.152,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,7,0.75,hostvector,alt,-1.203,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,7,0.75,seir,central,0.827,0,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,7,0.75,seir,alt,0.856,0,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,7,0.75,hostvector_tempmort,central,-1.472,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,briere,7,0.75,hostvector_tempmort,alt,-1.472,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,3,1.0,hostvector,central,-106.486,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,3,1.0,hostvector,alt,-107.446,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,3,1.0,seir,central,-102.059,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,3,1.0,seir,alt,-102.711,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,3,1.0,hostvector_tempmort,central,-103.759,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,3,1.0,hostvector_tempmort,alt,-105.664,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,3,0.75,hostvector,central,-65.916,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,3,0.75,hostvector,alt,-66.152,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,3,0.75,seir,central,-64.29,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,3,0.75,seir,alt,-63.319,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,3,0.75,hostvector_tempmort,central,-50.241,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,3,0.75,hostvector_tempmort,alt,-64.881,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,5,1.0,hostvector,central,-101.794,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,5,1.0,hostvector,alt,-102.404,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,5,1.0,seir,central,-92.525,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,5,1.0,seir,alt,-90.193,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,5,1.0,hostvector_tempmort,central,-98.41,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,5,1.0,hostvector_tempmort,alt,-99.789,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,5,0.75,hostvector,central,-59.239,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,5,0.75,hostvector,alt,-60.38,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,5,0.75,seir,central,-53.947,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,5,0.75,seir,alt,-53.53,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,5,0.75,hostvector_tempmort,central,-57.214,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,5,0.75,hostvector_tempmort,alt,-59.117,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,7,1.0,hostvector,central,-104.43,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,7,1.0,hostvector,alt,-104.405,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,7,1.0,seir,central,-100.084,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,7,1.0,seir,alt,-100.348,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,7,1.0,hostvector_tempmort,central,-101.868,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,7,1.0,hostvector_tempmort,alt,-102.677,1,34,590.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,7,0.75,hostvector,central,-69.52,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,7,0.75,hostvector,alt,-70.016,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,7,0.75,seir,central,-65.396,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,7,0.75,seir,alt,-65.174,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,7,0.75,hostvector_tempmort,central,-67.751,1,26,541.0
NICARAGUA,CHINANDEGA,2011-05-29,offset,poisson,loglinear,7,0.75,hostvector_tempmort,alt,-68.932,1,26,541.0
MEXICO,BAJA CALIFORNIA SUR,2003-06-08,primary,nb,briere,3,1.0,hostvector,central,-2.301,1,34,776.0
MEXICO,BAJA CALIFORNIA SUR,2003-06-08,primary,nb,briere,3,1.0,hostvector,alt,-2.138,1,34,776.0
MEXICO,BAJA CALIFORNIA SUR,2003-06-08,primary,nb,briere,3,1.0,seir,central,-2.097,1,34,776.0
MEXICO,BAJA CALIFORNIA SUR,2003-06-08,primary,nb,briere,3,1.0,seir,alt,-1.914,1,34,776.0
MEXICO,BAJA CALIFORNIA SUR,2003-06-08,primary,nb,briere,3,1.0,hostvector_tempmort,central,-1.886,1,34,776.0
MEXICO,BAJA CALIFORNIA SUR,2003-06-08,primary,nb,briere,3,1.0,hostvector_tempmort,alt,-1.788,1,34,776.0
MEXICO,BAJA CALIFORNIA SUR,2003-06-08,primary,nb,briere,3,0.75,hostvector,central,1.711,0,26,748.0
MEXICO,BAJA CALIFORNIA SUR,2003-06-08,primary,nb,briere,3,0.75,hostvector,alt,1.6,0,26,748.0
MEXICO,BAJA CALIFORNIA SUR,2003-06-08,primary,nb,briere,3,0.75,seir,central,1.928,0,26,748.0
MEXICO,BAJA CALIFORNIA SUR,2003-06-08,primary,nb,briere,3,0.75,seir,alt,2.058,0,26,748.0
MEXICO,BAJA CALIFORNIA SUR,2003-06-08,primary,nb,briere,3,0.75,hostvector_tempmort,central,1.329,0,26,748.0
MEXICO,BAJA CALIFORNIA SUR,2003-06-08,primary,nb,briere,3,0.75,hostvector_tempmort,alt,1.307,0,26,748.0
MEXICO,BAJA CALIFORNIA SUR,2003-06-08,primary,nb,briere,5,1.0,hostvector,central,-1.74,1,34,776.0
MEXICO,BAJA CALIFORNIA SUR,2003-06-08,primary,nb,briere,5,1.0,hostvector,alt,-1.953,1,34,776.0
MEXICO,BAJA CALIFORNIA SUR,2003-06-08,primary,nb,briere,5,1.0,seir,central,-1.285,1,34,776.0
MEXICO,BAJA CALIFORNIA SUR,2003-06-08,primary,nb,briere,5,1.0,seir,alt,-1.238,1,34,776.0
MEXICO,BAJA CALIFORNIA SUR,2003-06-08,primary,nb,briere,5,1.0,hostvector_tempmort,central,-1.026,1,34,776.0
MEXICO,BAJA CALIFORNIA SUR,2003-06-08,primary,nb,briere,5,1.0,hostvector_tempmort,alt,-1.314,1,34,776.0
MEXICO,BAJA CALIFORNIA SUR,2003-06-08,primary,nb,briere,5,0.75,hostvector,central,2.928,0,26,748.0
MEXICO,BAJA CALIFORNIA SUR,2003-06-08,primary,nb,briere,5,0.75,hostvector,alt,2.72,0,26,748.0
MEXICO,BAJA CALIFORNIA SUR,2003-06-08,primary,nb,briere,5,0.75,seir,central,3.254,0,26,748.0
